學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
3fc834427163d5af89248cfdbf2d8593922907d776ded7657f2ec9a0f7b33caf,化學學系碩士班,1年級,,"65 ","65 ",0,全班成績已到鎖定排名,"65 ","65 ",,,成績全到,"65 ","65 ","65 ","65 ",,,1041,"65 ","65 ",.00,全班成績已到鎖定排名,"65 ","65 ",,,成績全到,"65 ","65 ","65 ","65 ",,
be63771fc81ea628d8e5f08159389836a9043f25c760b50d6d7d65c1c7b80a21,資訊工程學系,3年級2班,,"55 ","56 ",54.25,全班成績已到鎖定排名,112,114,,,成績全到,"53 ","54 ",107,109,,,1041,"52 ","56 ",62.88,全班成績已到鎖定排名,108,114,,,成績全到,"51 ","54 ",104,109,,
890e129748e3ccc9239537713f284c2599440f4c229ea5d88846a6ac655ec320,數學系,4年級2班,,"1  ","45 ",91.93,全班成績已到鎖定排名,"5  ","93 ",,,成績全到,"1  ","43 ","4  ","88 ",,,1041,"2  ","45 ",90.47,全班成績已到鎖定排名,"3  ","93 ",,,成績全到,"2  ","43 ","3  ","88 ",,
8108b9137586c8b75d1aa8cd3014a4ef572957eafbd49d3f3896c5fe275f15f1,生醫科學與工程學系生物醫學工程博士班,2年級,,"1  ","1  ",88.00,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,,1041,"1  ","1  ",89.27,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
6419de60420d3779400df92aae6360aeb4a5c057e04712fc28092069a0ea15cc,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"14 ","26 ",85.86,全班成績已到鎖定排名,"14 ","26 ",,,成績全到,"14 ","26 ","14 ","26 ",,
a38a8b1cbec6f66c04ee2dd53095f766ac90ddc12ad471e1ce3044bca6a7d1fd,英美語文學系,3年級,,"50 ","56 ",70.50,全班成績已到鎖定排名,"50 ","56 ",,,成績全到,"50 ","55 ","50 ","55 ",,,1041,"40 ","56 ",80.04,全班成績已到鎖定排名,"40 ","56 ",,,成績全到,"40 ","55 ","40 ","55 ",,
fef37df6166e459fb761155592412d09929a60d22be7b6aedc051d1115eebeee,英美語文學系,3年級,,"46 ","56 ",79.00,全班成績已到鎖定排名,"46 ","56 ",,,成績全到,"46 ","55 ","46 ","55 ",,,1041,"34 ","56 ",82.34,全班成績已到鎖定排名,"34 ","56 ",,,成績全到,"34 ","55 ","34 ","55 ",,
69017d3aba939915e1e4be628c2d09a4de23001172e36260f076b4a96d535fd7,資訊工程學系,3年級1班,,"27 ","58 ",78.75,全班成績已到鎖定排名,"60 ",114,,,成績全到,"27 ","55 ","60 ",109,,,1041,"48 ","58 ",69.99,全班成績已到鎖定排名,"93 ",114,,,成績全到,"46 ","55 ","90 ",109,,
b8ba0009f0534fd6e834c4352c5d59951ca93ebcec0f4435d7d4a5341c513d21,資訊工程學系,3年級2班,,"50 ","56 ",67.95,全班成績已到鎖定排名,"97 ",114,,,成績全到,"49 ","54 ","93 ",109,,,1041,"49 ","56 ",68.37,全班成績已到鎖定排名,100,114,,,成績全到,"48 ","54 ","96 ",109,,
4a740c165bdca67a393c7c165f1b1bdb85282a03b56749896d2c4154d3e23b01,資訊工程學系,3年級2班,,"22 ","56 ",83.35,全班成績已到鎖定排名,"34 ",114,,,成績全到,"22 ","54 ","34 ",109,,,1041,"8  ","56 ",84.92,全班成績已到鎖定排名,"18 ",114,,,成績全到,"8  ","54 ","18 ",109,,
7a241b34d3c7d763c1cfb028e9b9d768f52e848b4f43e3460093a8b2f3ea946c,資訊工程學系,3年級2班,,"4  ","56 ",93.41,全班成績已到鎖定排名,"4  ",114,,,成績全到,"4  ","54 ","4  ",109,,,1041,"2  ","56 ",90.81,全班成績已到鎖定排名,"3  ",114,,,成績全到,"2  ","54 ","3  ",109,,
15d604684b9970ee250fd63cd6dd1d6b7bb41254f056c5e17be14c0b057de88d,資訊工程學系,3年級2班,,"8  ","56 ",91.11,全班成績已到鎖定排名,"13 ",114,,,成績全到,"8  ","54 ","13 ",109,,,1041,"3  ","56 ",89.67,全班成績已到鎖定排名,"6  ",114,,,成績全到,"3  ","54 ","6  ",109,,
fa37f8b82a62f8eb4977938373ea04df3ecaa6ae170fb866e34296441d0d42ea,通訊工程學系碩士班,3年級,,"0  ","21 ",0,全班成績已到鎖定排名,"0  ","21 ",,,成績全到,"0  ","21 ","0  ","21 ",,,1041,"18 ","21 ",73.32,全班成績已到鎖定排名,"18 ","21 ",,,成績全到,"18 ","21 ","18 ","21 ",,
cf1a6863348f1b01130595105a87ee2617a91b75e4a775c962be38f1fa8aa815,通訊工程學系碩士班,3年級,,"0  ","21 ",0,全班成績已到鎖定排名,"0  ","21 ",,,成績全到,"0  ","21 ","0  ","21 ",,,1041,"9  ","21 ",84.88,全班成績已到鎖定排名,"9  ","21 ",,,成績全到,"9  ","21 ","9  ","21 ",,
ca9eb473d93315a2b876c3056a1cb53f59c035f54c2cbf51f6efc6cabf46e3e1,地球科學學系,4年級,,"2  ","57 ",92.31,全班成績已到鎖定排名,"2  ","57 ",,,成績全到,"2  ","55 ","2  ","55 ",,,1041,"20 ","57 ",81.11,全班成績已到鎖定排名,"20 ","57 ",,,成績全到,"20 ","55 ","20 ","55 ",,
05a8985a15c6a7406e68f64a41a49774dad66fd87a37526a16f5d88036b63de0,地球科學學系,4年級,,"51 ","57 ",67.31,全班成績已到鎖定排名,"51 ","57 ",,,成績全到,"50 ","55 ","50 ","55 ",,,1041,"29 ","57 ",76.85,全班成績已到鎖定排名,"29 ","57 ",,,成績全到,"29 ","55 ","29 ","55 ",,
714c47626b66a56fbed5ed101d9c1ae8fe56b0a16b921318362242b1ac64c2ca,地球科學學系,4年級,,"6  ","57 ",90.80,全班成績已到鎖定排名,"6  ","57 ",,,成績全到,"6  ","55 ","6  ","55 ",,,1041,"2  ","57 ",90.58,全班成績已到鎖定排名,"2  ","57 ",,,成績全到,"2  ","55 ","2  ","55 ",,
62927475eeeef1cce19bb0d400e04b4d4c6fafa847307599e152a30c089ec245,地球科學學系,4年級,,"26 ","57 ",82.87,全班成績已到鎖定排名,"26 ","57 ",,,成績全到,"26 ","55 ","26 ","55 ",,,1041,"23 ","57 ",80.15,全班成績已到鎖定排名,"23 ","57 ",,,成績全到,"23 ","55 ","23 ","55 ",,
0c79fc9ad0ce9015986d1b020afc548726f7110898363e95b5fa92267ee07880,光電科學與工程學系碩士在職專班,3年級,,"4  ","11 ",77.33,全班成績已到鎖定排名,"4  ","11 ",,,成績全到,"4  ","11 ","4  ","11 ",,,1041,"6  ","11 ",74.57,全班成績已到鎖定排名,"6  ","11 ",,,成績全到,"6  ","11 ","6  ","11 ",,
014b6762fc0c40c06e303a2526046e8fe8a58a027e483125c9ef1bd346561805,數學系,4年級1班,,"11 ","48 ",85.83,全班成績已到鎖定排名,"19 ","93 ",,,成績全到,"10 ","45 ","18 ","88 ",,,1041,"3  ","48 ",84.10,全班成績已到鎖定排名,"9  ","93 ",,,成績全到,"3  ","45 ","9  ","88 ",,
3b74843bbc8a6fa6eb0265f0dbd5161136c903de82cef15d22fe8f6e9b4932d0,土木工程學系碩士在職專班,3年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1041,"5  ","8  ",88.42,全班成績已到鎖定排名,"5  ","8  ",,,成績全到,"5  ","8  ","5  ","8  ",,
5b402a4945973029cea03eb6b77708e1fcb2e8a80068265cd43c1adceec5b615,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"5  ","26 ",88.75,全班成績已到鎖定排名,"5  ","26 ",,,成績全到,"5  ","26 ","5  ","26 ",,
10a03260633ae61acef0cdcb2f5d8f65012b9114517de643f8198836713492a6,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"13 ","26 ",85.89,全班成績已到鎖定排名,"13 ","26 ",,,成績全到,"13 ","26 ","13 ","26 ",,
ec1032a1d72e7dffe265cc75a5408f0166aa531bee14cbce173d5bcdf244bb46,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"4  ","26 ",89.11,全班成績已到鎖定排名,"4  ","26 ",,,成績全到,"4  ","26 ","4  ","26 ",,
d69b3af8575781f54790664ff59ddd63f1c0975a65bba76a57ac032117c3c1de,化學學系博士班,1年級,,"2  ","4  ",89.20,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,,1041,"2  ","4  ",87.16,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
f4f9ab7a0709bd71c1866f6a85eae75fcd5d903b60b173c14f8014e5a406ccdb,化學工程與材料工程學系,3年級,,"39 ","52 ",70.12,全班成績已到鎖定排名,"39 ","52 ",,,成績全到,"37 ","50 ","37 ","50 ",,,1041,"29 ","52 ",73.19,全班成績已到鎖定排名,"29 ","52 ",,,成績全到,"28 ","50 ","28 ","50 ",,
e7ef61903b0cc2954a727d0c13c2d53103b56ea7db959e3f1000bdd883ed065a,化學工程與材料工程學系,3年級,,"15 ","52 ",82.19,全班成績已到鎖定排名,"15 ","52 ",,,成績全到,"14 ","50 ","14 ","50 ",,,1041,"9  ","52 ",81.73,全班成績已到鎖定排名,"9  ","52 ",,,成績全到,"8  ","50 ","8  ","50 ",,
e4a1e94c82c76669e020cd2d915d4ea0233944614cfbf8d2864d5ee3cc2f997b,英美語文學系,3年級,,"17 ","56 ",87.70,全班成績已到鎖定排名,"17 ","56 ",,,成績全到,"17 ","55 ","17 ","55 ",,,1041,"22 ","56 ",85.44,全班成績已到鎖定排名,"22 ","56 ",,,成績全到,"22 ","55 ","22 ","55 ",,
9aa008799e37415b2d593d39e25bad4fee05e47119329d8cbaa11af5f44cccad,歷史研究所碩士班,3年級,,"4  ","11 ",0,全班成績已到鎖定排名,"4  ","11 ",,,成績全到,"4  ","11 ","4  ","11 ",,,1041,"8  ","11 ",85.29,全班成績已到鎖定排名,"8  ","11 ",,,成績全到,"8  ","11 ","8  ","11 ",,
e753d34477286568c840fc39f12c2b338a8314cb647f80d5ca47220b78e65c92,通訊工程學系碩士在職專班,3年級,,"3  ","16 ",88.00,全班成績已到鎖定排名,"3  ","16 ",,,成績全到,"3  ","16 ","3  ","16 ",,,1041,"7  ","16 ",83.85,全班成績已到鎖定排名,"7  ","16 ",,,成績全到,"7  ","16 ","7  ","16 ",,
b380c1e712e7a6f47687813b5288c2f2bc0567f96c132f2d74514925f7f8d9c3,通訊工程學系碩士在職專班,3年級,,"7  ","16 ",0,全班成績已到鎖定排名,"7  ","16 ",,,成績全到,"7  ","16 ","7  ","16 ",,,1041,"2  ","16 ",86.86,全班成績已到鎖定排名,"2  ","16 ",,,成績全到,"2  ","16 ","2  ","16 ",,
e7fbea1db3f66b60f60ffe90048c1ee72530c1b78501dd44c27c770a2429991c,化學學系碩士班,3年級,,"2  ","12 ",0,全班成績已到鎖定排名,"2  ","12 ",,,成績全到,"2  ","12 ","2  ","12 ",,,1041,"10 ","12 ",78.44,全班成績已到鎖定排名,"10 ","12 ",,,成績全到,"10 ","12 ","10 ","12 ",,
645a259665b902454916b8cdc480c8c3efc66b6fb5fd84158feba9f272dc3767,化學學系碩士班,3年級,,"2  ","12 ",0,全班成績已到鎖定排名,"2  ","12 ",,,成績全到,"2  ","12 ","2  ","12 ",,,1041,"4  ","12 ",83.29,全班成績已到鎖定排名,"4  ","12 ",,,成績全到,"4  ","12 ","4  ","12 ",,
bc81ed7a0ce4c635b727192c6743967105bbc69a53dda157231983075694adb3,化學工程與材料工程學系,3年級,,"27 ","52 ",75.57,全班成績已到鎖定排名,"27 ","52 ",,,成績全到,"26 ","50 ","26 ","50 ",,,1041,"35 ","52 ",72.18,全班成績已到鎖定排名,"35 ","52 ",,,成績全到,"34 ","50 ","34 ","50 ",,
6c1d7f5cd39afae89a2d187de1420c8458739e3b357da7a42a153927c8045866,化學工程與材料工程學系,3年級,,"17 ","52 ",78.22,全班成績已到鎖定排名,"17 ","52 ",,,成績全到,"16 ","50 ","16 ","50 ",,,1041,"15 ","52 ",79.11,全班成績已到鎖定排名,"15 ","52 ",,,成績全到,"14 ","50 ","14 ","50 ",,
2a294ff1a71178816d2a948a378beb3d47c9c578ec291a55af66448ef37df68d,英美語文學系,3年級,,"35 ","56 ",82.40,全班成績已到鎖定排名,"35 ","56 ",,,成績全到,"35 ","55 ","35 ","55 ",,,1041,"37 ","56 ",81.80,全班成績已到鎖定排名,"37 ","56 ",,,成績全到,"37 ","55 ","37 ","55 ",,
4f9aa36d3c72d7ae900f9e21d64c981a18f624ed966d05866fb54877ea14393c,通訊工程學系,3年級,,"5  ","49 ",89.16,全班成績已到鎖定排名,"5  ","49 ",,,成績全到,"5  ","47 ","5  ","47 ",,,1041,"7  ","49 ",85.83,全班成績已到鎖定排名,"7  ","49 ",,,成績全到,"7  ","47 ","7  ","47 ",,
64791202a06ff747b8acfd72048542913f717b156f63db7aa6e44a9b2111e6a3,通訊工程學系,3年級,,"1  ","49 ",96.71,全班成績已到鎖定排名,"1  ","49 ",,,成績全到,"1  ","47 ","1  ","47 ",,,1041,"1  ","49 ",93.14,全班成績已到鎖定排名,"1  ","49 ",,,成績全到,"1  ","47 ","1  ","47 ",,
89884a060e0c8efb076a8ec345eb92325d0682afbf86b39d5c03f739d407bf14,通訊工程學系,3年級,,"29 ","49 ",74.96,全班成績已到鎖定排名,"29 ","49 ",,,成績全到,"28 ","47 ","28 ","47 ",,,1041,"21 ","49 ",77.32,全班成績已到鎖定排名,"21 ","49 ",,,成績全到,"21 ","47 ","21 ","47 ",,
89dc49fa0caee3c4fb38c4ca97d16ea16ece8ee52070ff7ada438de6f685a127,通訊工程學系,3年級,,"3  ","49 ",93.00,全班成績已到鎖定排名,"3  ","49 ",,,成績全到,"3  ","47 ","3  ","47 ",,,1041,"3  ","49 ",89.35,全班成績已到鎖定排名,"3  ","49 ",,,成績全到,"3  ","47 ","3  ","47 ",,
2dedc3b76c10f4ae33708036701ac817d4c958bb2a10442aca0b142fa391a8d9,物理學系碩士班,4年級,,"2  ","8  ",0,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,,1041,"1  ","8  ",91.03,全班成績已到鎖定排名,"1  ","8  ",,,成績全到,"1  ","8  ","1  ","8  ",,
a89c336b34dc447aa5502d86eca12b2ae1f62f752dc49808e1a31ce8762c45a2,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"15 ","26 ",85.78,全班成績已到鎖定排名,"15 ","26 ",,,成績全到,"15 ","26 ","15 ","26 ",,
7fa73caa6a57d0de00c3cc0fe00613298153cc4af4083d82a58d5c1de3760a28,中國文學系碩士班,3年級,,"4  ","15 ",0,全班成績已到鎖定排名,"4  ","15 ",,,成績全到,"4  ","15 ","4  ","15 ",,,1041,"4  ","15 ",88.89,全班成績已到鎖定排名,"4  ","15 ",,,成績全到,"4  ","15 ","4  ","15 ",,
afd0d09c2da79aea2e2c13c300fd3f1467726a02d659cccdcb4b83e1447a2218,電機工程學系碩士班,4年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1041,"6  ","6  ",73.33,全班成績已到鎖定排名,"6  ","6  ",,,成績全到,"6  ","6  ","6  ","6  ",,
5b16503c4e66972145ca46ced6551d1e9f36dfaa7fa742f28b10551c8ee5b998,土木工程學系博士班,3年級,,"1  ","4  ",90.00,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,,1041,"2  ","4  ",89.00,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
33d1008d2a472abb2699a23fc97627f4283b3352fe4ce784778c95fe2298fea9,生醫科學與工程學系系統生物與生物資訊博士班,3年級,,"2  ","4  ",0,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,,1041,"2  ","4  ",88.85,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
3f8b31faecd1148c59808eea6984a5b589cfb2c93a9bd810f61ce9e1116c93a9,土木工程學系,3年級2班,,"21 ","44 ",74.39,全班成績已到鎖定排名,"45 ","96 ",,,成績全到,"20 ","42 ","42 ","90 ",,,1041,"25 ","44 ",73.31,全班成績已到鎖定排名,"48 ","96 ",,,成績全到,"24 ","42 ","45 ","90 ",,
0a9b0616e2a54c8775925c3c0f1a8768a40fba7168d4cb9f591c4f81609599e0,歷史研究所碩士班,3年級,,"4  ","11 ",0,全班成績已到鎖定排名,"4  ","11 ",,,成績全到,"4  ","11 ","4  ","11 ",,,1041,"5  ","11 ",87.50,全班成績已到鎖定排名,"5  ","11 ",,,成績全到,"5  ","11 ","5  ","11 ",,
e9e335f9e670b61392d2b5ef1af74ad007b8bd96fa629eccbedc4266ebaf5d8f,歷史研究所碩士班,3年級,,"4  ","11 ",0,全班成績已到鎖定排名,"4  ","11 ",,,成績全到,"4  ","11 ","4  ","11 ",,,1041,"9  ","11 ",83.50,全班成績已到鎖定排名,"9  ","11 ",,,成績全到,"9  ","11 ","9  ","11 ",,
7044544726a7bb4b87929ac134ee07256666eb68ff7888c7747287fe235586d1,歷史研究所碩士班,2年級,,"6  ","17 ",88.00,全班成績已到鎖定排名,"6  ","17 ",,,成績全到,"6  ","17 ","6  ","17 ",,,1041,"5  ","17 ",87.50,全班成績已到鎖定排名,"5  ","17 ",,,成績全到,"5  ","17 ","5  ","17 ",,
14b29506fd13b468d9587e70ae2e95f820a9609415814dc66e0c4fb4863bfac0,化學工程與材料工程學系,3年級,,"42 ","52 ",69.31,全班成績已到鎖定排名,"42 ","52 ",,,成績全到,"40 ","50 ","40 ","50 ",,,1041,"39 ","52 ",70.68,全班成績已到鎖定排名,"39 ","52 ",,,成績全到,"37 ","50 ","37 ","50 ",,
fefdcd50efbaa9c2326eb518a18d41094dcbc5645eb7620412552632003675c4,土木工程學系碩士在職專班,3年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1041,"1  ","8  ",89.88,全班成績已到鎖定排名,"1  ","8  ",,,成績全到,"1  ","8  ","1  ","8  ",,
7a27e25d160edcd06ce55ab371f84474873b2f0c2c6a2465e6c15bf6aa38229c,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"8  ","26 ",87.19,全班成績已到鎖定排名,"8  ","26 ",,,成績全到,"8  ","26 ","8  ","26 ",,
16cf1946309bfd7ad61abc59d32655c57889f3bd23f751a6d3f312427e27de63,機械工程學系碩士在職專班,4年級,,"0  ","11 ",0,全班成績已到鎖定排名,"0  ","11 ",,,成績全到,"0  ","11 ","0  ","11 ",,,1041,"1  ","11 ",87.58,全班成績已到鎖定排名,"1  ","11 ",,,成績全到,"1  ","11 ","1  ","11 ",,
ecb00e24fcce5791a66c7763f86e0edda324424a10c8b3c814a8ea41dda34d3b,物理學系,4年級,,"28 ","73 ",81.40,全班成績已到鎖定排名,"28 ","73 ",,,成績全到,"28 ","73 ","28 ","73 ",,,1041,"46 ","73 ",71.94,全班成績已到鎖定排名,"46 ","73 ",,,成績全到,"46 ","73 ","46 ","73 ",,
b07bd904fdedcdd145f4390608df39e51bcada80061f5dd56127f089eb4e356d,光電科學與工程學系,3年級,,"7  ","36 ",84.23,全班成績已到鎖定排名,"7  ","36 ",,,成績全到,"6  ","32 ","6  ","32 ",,,1041,"18 ","36 ",73.26,全班成績已到鎖定排名,"18 ","36 ",,,成績全到,"16 ","32 ","16 ","32 ",,
0498a69226d45a0cf0792915e8cf7c4069628c46366e2786df3b2650d20b4aaa,地球科學學系,4年級,,"30 ","57 ",82.00,全班成績已到鎖定排名,"30 ","57 ",,,成績全到,"30 ","55 ","30 ","55 ",,,1041,"33 ","57 ",75.13,全班成績已到鎖定排名,"33 ","57 ",,,成績全到,"33 ","55 ","33 ","55 ",,
da17179dd80c35c2f339ca6d23f63bcd5ef74c274e2fe706fadce5caa65921d2,數學系,4年級1班,,"35 ","48 ",74.77,全班成績已到鎖定排名,"57 ","93 ",,,成績全到,"32 ","45 ","52 ","88 ",,,1041,"37 ","48 ",66.79,全班成績已到鎖定排名,"66 ","93 ",,,成績全到,"35 ","45 ","62 ","88 ",,
f834cf4ae1f49fbbf3fd775dd103c8a3da2d104d01683b9d646ff60657fa7a66,生命科學系,3年級,,"18 ","42 ",77.68,全班成績已到鎖定排名,"18 ","42 ",,,成績全到,"18 ","42 ","18 ","42 ",,,1041,"20 ","42 ",75.41,全班成績已到鎖定排名,"20 ","42 ",,,成績全到,"20 ","42 ","20 ","42 ",,
639b13dfbe88971abfd3374c6ef5071afce6617d0cb02bdcda9eb3ade21151bc,物理學系,4年級,,"59 ","73 ",68.20,全班成績已到鎖定排名,"59 ","73 ",,,成績全到,"59 ","73 ","59 ","73 ",,,1041,"59 ","73 ",66.94,全班成績已到鎖定排名,"59 ","73 ",,,成績全到,"59 ","73 ","59 ","73 ",,
b00cc37e2a689fed90b235a8c2b58e31cd5e7899b7da22ef2c6dbc68a9d68e9d,地球科學學系,4年級,,"32 ","57 ",81.91,全班成績已到鎖定排名,"32 ","57 ",,,成績全到,"32 ","55 ","32 ","55 ",,,1041,"17 ","57 ",82.14,全班成績已到鎖定排名,"17 ","57 ",,,成績全到,"17 ","55 ","17 ","55 ",,
0b075da3a4b1f009466b7efda0f9978b3f9ca5a43e300fe76edaefcea4f072ab,土木工程學系碩士在職專班,3年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1041,"6  ","8  ",87.09,全班成績已到鎖定排名,"6  ","8  ",,,成績全到,"6  ","8  ","6  ","8  ",,
fac6a717f2cff6e719306e5c7be964fb3cf13764e7ad63b91391e5c95bfe6b3c,機械工程學系碩士在職專班,3年級,,"0  ","26 ",0,全班成績已到鎖定排名,"0  ","26 ",,,成績全到,"0  ","26 ","0  ","26 ",,,1041,"11 ","26 ",86.56,全班成績已到鎖定排名,"11 ","26 ",,,成績全到,"11 ","26 ","11 ","26 ",,
c0c052dee30201b17ee0ff32175e308cbdd00df192c14a48afbf283a825f1651,數學系,4年級2班,,"42 ","45 ",43.93,全班成績已到鎖定排名,"89 ","93 ",,,成績全到,"40 ","43 ","84 ","88 ",,,1041,"38 ","45 ",60.88,全班成績已到鎖定排名,"84 ","93 ",,,成績全到,"36 ","43 ","79 ","88 ",,
