學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
e67bd706430eaf74f400be503f5f91b559b1882b710ed15868413ade49b7b80d,機械工程學系碩士班,4年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1062,"2  ","4  ",80.74,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
52b9c8322edbaf5fa5bf1721d2f2daeb63ce38a597bc74b8ecdb988b9b43c39c,通訊工程學系,4年級,,"55 ","62 ",52.40,全班成績已到鎖定排名,"55 ","62 ",,,成績全到,,,,,,,1062,"59 ","62 ",62.69,全班成績已到鎖定排名,"59 ","62 ",,,成績全到,,,,,,
d8adcb57f679213152b000c356ac80ace44b88f7c1e6ba20f3c42f1996ea8c62,資訊工程學系,4年級1班,,"33 ","60 ",83.67,全班成績已到鎖定排名,"61 ",117,,,成績全到,"30 ","55 ","57 ",110,,,1062,"56 ","60 ",65.77,全班成績已到鎖定排名,111,117,,,成績全到,"51 ","55 ",105,110,,
6dd5633f0119d4a986ee81a93fec46dae06c4cadfdd7362c8b7b6c8e9d16150c,學習與教學研究所碩士班,4年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"2  ","3  ",89.67,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
be4b4f38e800448a30c9b9264f93750594f451da8e75a2f1fc1cd5193baf32a3,數學系,4年級2班,,"29 ","41 ",70.08,全班成績已到鎖定排名,"55 ","79 ",,,成績全到,"27 ","39 ","52 ","75 ",,,1062,"38 ","41 ",59.16,全班成績已到鎖定排名,"74 ","79 ",,,成績全到,"36 ","39 ","70 ","75 ",,
a1d8c1b4c64303e86ef50079bbd6865ec2af5ad1f55de0bc0b016b7f525c0114,電機工程學系博士班,6年級,,"0  ","13 ",0,全班成績已到鎖定排名,"0  ","13 ",,,成績全到,"0  ","13 ","0  ","13 ",,,1062,"2  ","13 ",93.33,全班成績已到鎖定排名,"2  ","13 ",,,成績全到,"2  ","13 ","2  ","13 ",,
4c30e5c63aacf2711181d4c953f87f960f0dfc8fd661d44bdaa79c7518291fcc,地球系統科學國際研究生博士學位學程,7年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"1  ","3  ",88.92,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
e21ebe74c6889a9ca1e353782e518519e1c2d2f8722f90db873a21533fa1f99e,光電科學與工程學系碩士在職專班,5年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1062,"2  ","2  ",76.77,全班成績已到鎖定排名,"2  ","2  ",,,成績全到,"2  ","2  ","2  ","2  ",,
f03ba5db68a68560f02b24df93a80b9d09402c023492c114aa4bc466b31766f8,機械工程學系碩士在職專班,4年級,,"0  ","12 ",0,全班成績已到鎖定排名,"0  ","12 ",,,成績全到,"0  ","12 ","0  ","12 ",,,1062,"1  ","12 ",89.33,全班成績已到鎖定排名,"1  ","12 ",,,成績全到,"1  ","12 ","1  ","12 ",,
73183906964f1920c47b56dbb8377645911a68bdc92ee6cf26985cc994475051,數學系,4年級2班,,"23 ","41 ",74.33,全班成績已到鎖定排名,"47 ","79 ",,,成績全到,"21 ","39 ","44 ","75 ",,,1062,"22 ","41 ",69.49,全班成績已到鎖定排名,"46 ","79 ",,,成績全到,"20 ","39 ","43 ","75 ",,
33d1008d2a472abb2699a23fc97627f4283b3352fe4ce784778c95fe2298fea9,生醫科學與工程學系系統生物與生物資訊博士班,5年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"2  ","3  ",89.19,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
42c5bc0ed576b579b868fbf0aaa6b81e67ed9de6e76773c4ea363037ab103860,物理學系,4年級,,"40 ","62 ",76.60,全班成績已到鎖定排名,"40 ","62 ",,,成績全到,"39 ","61 ","39 ","61 ",,,1062,"56 ","62 ",64.28,全班成績已到鎖定排名,"56 ","62 ",,,成績全到,"55 ","61 ","55 ","61 ",,
a9574907ed3da4c5f48ae2c22464081f70120170dcc8d95b39b6a8f02d8e261d,物理學系博士班,6年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1062,"3  ","5  ",82.89,全班成績已到鎖定排名,"3  ","5  ",,,成績全到,"3  ","5  ","3  ","5  ",,
6276ddd1c61cebc0fd3e625358c066d008969b0f0e439e8d995db2e1a57cb39f,客家語文暨社會科學學系客家研究碩士在職專班,5年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1062,"5  ","5  ",84.31,全班成績已到鎖定排名,"5  ","5  ",,,成績全到,"5  ","5  ","5  ","5  ",,
2bcaeab3e0a5132c77fd35b602f059360993f48058eb44cb51cedc98336902bf,物理學系,4年級,,"56 ","62 ",58.71,全班成績已到鎖定排名,"56 ","62 ",,,成績全到,"55 ","61 ","55 ","61 ",,,1062,"40 ","62 ",71.49,全班成績已到鎖定排名,"40 ","62 ",,,成績全到,"39 ","61 ","39 ","61 ",,
a0055e6dd6bbdfb5d687ffe3868e818fd70d3cfb3b9df2c8b5d76456a5847321,數學系,4年級2班,,"36 ","41 ",60.00,全班成績已到鎖定排名,"67 ","79 ",,,成績全到,"34 ","39 ","64 ","75 ",,,1062,"31 ","41 ",66.05,全班成績已到鎖定排名,"57 ","79 ",,,成績全到,"29 ","39 ","54 ","75 ",,
8d83b9b512c12a60132957ed5405d5109b104b47d72eff58cfd6ae081879e5cb,營建管理研究所博士班,6年級,,"2  ","3  ",90.00,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,,1062,"2  ","3  ",88.65,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
b62466ab9bd6bfe02b48e45a4a9550cdf35952b7f554d0653bcc3d044bb5f21b,生命科學系,4年級,,"17 ","42 ",84.17,全班成績已到鎖定排名,"17 ","42 ",,,成績全到,"17 ","42 ","17 ","42 ",,,1062,"15 ","42 ",78.14,全班成績已到鎖定排名,"15 ","42 ",,,成績全到,"15 ","42 ","15 ","42 ",,
8f66550389a9130039e8de56770216636be8f27b87c3910c83d557688119e51f,生命科學系,4年級,,"39 ","42 ",44.85,全班成績已到鎖定排名,"39 ","42 ",,,成績全到,"39 ","42 ","39 ","42 ",,,1062,"39 ","42 ",60.72,全班成績已到鎖定排名,"39 ","42 ",,,成績全到,"39 ","42 ","39 ","42 ",,
3b74843bbc8a6fa6eb0265f0dbd5161136c903de82cef15d22fe8f6e9b4932d0,土木工程學系碩士在職專班,5年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"2  ","3  ",88.42,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
43cd30ddcdb38056f2413a7e116fd937ce335d4aa4bbc4e04f8e4c1b5c3067b2,物理學系,4年級,,"8  ","62 ",90.00,全班成績已到鎖定排名,"8  ","62 ",,,成績全到,"8  ","61 ","8  ","61 ",,,1062,"58 ","62 ",59.21,全班成績已到鎖定排名,"58 ","62 ",,,成績全到,"57 ","61 ","57 ","61 ",,
e9822fb8a08053578b036399c4bb13a650cf0c901b776dd579385a90c47c6321,環境工程研究所博士班,5年級,,"1  ","1  ",83.00,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,,1062,"1  ","1  ",77.68,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
c5356db73fd44639d3ff75d385816ef89969f9f449c0d837233edb3c32dafcd5,太空科學研究所博士班,6年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"2  ","3  ",89.00,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
e1420978e8b08bfc6152d7c22fc7a035fb8d0af2f23485ddcaa15783594dc317,天文研究所博士班,6年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1062,"1  ","2  ",93.58,全班成績已到鎖定排名,"1  ","2  ",,,成績全到,"1  ","2  ","1  ","2  ",,
2340e6d9033604ffd3ca877b770ff0ba01a3c320d89452191c9fbb2c1ec5d8ca,物理學系,4年級,,"62 ","62 ",3.94,全班成績已到鎖定排名,"62 ","62 ",,,成績全到,"61 ","61 ","61 ","61 ",,,1062,"62 ","62 ",49.01,全班成績已到鎖定排名,"62 ","62 ",,,成績全到,"61 ","61 ","61 ","61 ",,
e969963fb2ed77f9d47e2e66bb5dd9077a401aa63c72958e966e4518940f3bb9,營建管理研究所碩士在職專班,4年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1062,"8  ","8  ",82.33,全班成績已到鎖定排名,"8  ","8  ",,,成績全到,"8  ","8  ","8  ","8  ",,
5fe93b88a088269e9f8fd2a77e21ba6554e1f1bb1e7598dc631e8a7c166ecf87,土木工程學系碩士在職專班,5年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1062,"1  ","3  ",89.25,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
72c245462525334afc6823b131cb1ae5b35c5cd5e2991a23892a897353e0f0d2,營建管理研究所碩士在職專班,5年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1062,"2  ","2  ",83.08,全班成績已到鎖定排名,"2  ","2  ",,,成績全到,"2  ","2  ","2  ","2  ",,
a138a3d3ecbe15160ea9a117aa50174a9ac1efd86ffa64166830f110def64ecf,化學學系,4年級,,"29 ","44 ",73.55,全班成績已到鎖定排名,"29 ","44 ",,,成績全到,"29 ","44 ","29 ","44 ",,,1062,"44 ","44 ",55.68,全班成績已到鎖定排名,"44 ","44 ",,,成績全到,"44 ","44 ","44 ","44 ",,
65a9df00fdb7620579323351fae6bd67b129f21e14a28259e91934db987fdd35,化學學系,4年級,,"36 ","44 ",65.50,全班成績已到鎖定排名,"36 ","44 ",,,成績全到,"36 ","44 ","36 ","44 ",,,1062,"34 ","44 ",68.93,全班成績已到鎖定排名,"34 ","44 ",,,成績全到,"34 ","44 ","34 ","44 ",,
e9962631957257585a01ea505ef24ae2188d03dad56483e20b9163e3acad21fb,資訊工程學系博士班,5年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1062,"3  ","4  ",86.83,全班成績已到鎖定排名,"3  ","4  ",,,成績全到,"3  ","4  ","3  ","4  ",,
f0bbabb3db0af322bfc6cbc2a298a77cfa8e097f746a83ae73bca93b99b7e3ad,化學學系,4年級,,"25 ","44 ",75.00,全班成績已到鎖定排名,"25 ","44 ",,,成績全到,"25 ","44 ","25 ","44 ",,,1062,"42 ","44 ",63.51,全班成績已到鎖定排名,"42 ","44 ",,,成績全到,"42 ","44 ","42 ","44 ",,
89702188ff4ff04255dd13081a1d6dfa6abb8b81d35afa1d90933d63997494e3,化學學系,4年級,,"43 ","44 ",0,全班成績已到鎖定排名,"43 ","44 ",,,成績全到,"43 ","44 ","43 ","44 ",,,1062,"41 ","44 ",64.56,全班成績已到鎖定排名,"41 ","44 ",,,成績全到,"41 ","44 ","41 ","44 ",,
5004380becbe43d83323c467b2226f2748d8472a8341b2019f9d1f042511aced,企業管理學系博士班,6年級,,"2  ","8  ",0,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,,1062,"6  ","8  ",91.35,全班成績已到鎖定排名,"6  ","8  ",,,成績全到,"6  ","8  ","6  ","8  ",,
b722a0eeb13f6800e628f6548ba43cfc242c56f5791c7edb02ac590722d03e44,資訊工程學系博士班,6年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1062,"7  ","7  ",73.00,全班成績已到鎖定排名,"7  ","7  ",,,成績全到,"7  ","7  ","7  ","7  ",,
c770a8378d5618c9c4692a2091be1729534b24002bd01120fdb31cba38039b81,水文與海洋科學研究所博士班,6年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1062,"1  ","1  ",89.00,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
40620b45ba5931421347c9bde72736dfad24c6ce2385fc61f29ce3e0c2b470cd,歷史研究所碩士在職專班,5年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1062,"3  ","5  ",86.55,全班成績已到鎖定排名,"3  ","5  ",,,成績全到,"3  ","5  ","3  ","5  ",,
07e6de9f8ffb9f59786796914e0b5ba6e0150d30ead78425d238fe60700df3d6,土木工程學系博士班,5年級,,"3  ","3  ",88.00,全班成績已到鎖定排名,"3  ","3  ",,,成績全到,"3  ","3  ","3  ","3  ",,,1062,"1  ","3  ",89.34,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
d87f09be3d4cbdb9c1af25f56393b180bfb5adf7457b6496b84dd96f01e9798c,中國文學系,4年級,,"43 ","53 ",73.13,全班成績已到鎖定排名,"43 ","53 ",,,成績全到,,,,,,,1062,"50 ","53 ",71.12,全班成績已到鎖定排名,"50 ","53 ",,,成績全到,,,,,,
dc34b869fc34a0b893c480377e0ee6082395894d1a91af70c36550f96371167e,環境工程研究所碩士在職專班,5年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1062,"1  ","1  ",83.68,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
b88e5761077c7d8d4af69574a9a36759c7c2e444b1ccf487c64e4d326d4d072c,客家語文暨社會科學學系客家研究博士班,5年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1062,"2  ","4  ",89.13,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
272de4c7cd42a54e78ea6323ec2d814b54dbb78d5855ded0bfe3b89db1f24098,企業管理學系碩士班,3年級,,"2  ","7  ",0,全班成績已到鎖定排名,"2  ","7  ",,,成績全到,"2  ","7  ","2  ","7  ",,,1062,"6  ","7  ",79.69,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
6926115f0d98ef05cb9bd40606cb8f5adc1392d7d576b8605b933c6040b01b6c,生命科學系碩士班,3年級,,"2  ","17 ",0,全班成績已到鎖定排名,"2  ","17 ",,,成績全到,"2  ","17 ","2  ","17 ",,,1062,"10 ","17 ",79.67,全班成績已到鎖定排名,"10 ","17 ",,,成績全到,"10 ","17 ","10 ","17 ",,
7bc7ca7823ca28e6c213e7f9e7de07f747b6d1cabf87e83e0586a37ea51f4d4b,機械工程學系碩士在職專班,4年級,,"0  ","12 ",0,全班成績已到鎖定排名,"0  ","12 ",,,成績全到,"0  ","12 ","0  ","12 ",,,1062,"5  ","12 ",84.42,全班成績已到鎖定排名,"5  ","12 ",,,成績全到,"5  ","12 ","5  ","12 ",,
8108b9137586c8b75d1aa8cd3014a4ef572957eafbd49d3f3896c5fe275f15f1,生醫科學與工程學系生物醫學工程博士班,4年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1062,"1  ","1  ",89.27,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
6419de60420d3779400df92aae6360aeb4a5c057e04712fc28092069a0ea15cc,機械工程學系碩士在職專班,3年級,,"0  ","14 ",0,全班成績已到鎖定排名,"0  ","14 ",,,成績全到,"0  ","14 ","0  ","14 ",,,1062,"3  ","14 ",85.86,全班成績已到鎖定排名,"3  ","14 ",,,成績全到,"3  ","14 ","3  ","14 ",,
cb8c95099bd489323eb6f4130c5d738a2840952821ddc14447b2fee132d03d14,生命科學系博士班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1062,"5  ","7  ",83.55,全班成績已到鎖定排名,"5  ","7  ",,,成績全到,"5  ","7  ","5  ","7  ",,
2cde281c3cda17826ff601ef8b2c750cd5b9bb682584852046beb5d0c5e8ebf0,法律與政府研究所碩士班,4年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1062,"8  ","8  ",85.42,全班成績已到鎖定排名,"8  ","8  ",,,成績全到,"8  ","8  ","8  ","8  ",,
