學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
373f3d85190e90ab958e38e88be226201b17c0e403515a1d3aee568ac6a33593,電機工程學系碩士班,2年級,,"15 ",106,0,全班成績已到鎖定排名,"15 ",106,,,成績全到,"15 ",106,"15 ",106,,,1022,100,106,73.56,全班成績已到鎖定排名,100,106,,,成績全到,100,106,100,106,,
c8ee68c1fc71ebc2a5bac99b56532908b58589dcde03f1c93bbe323d5198c3d8,化學工程與材料工程學系,1年級,,"5  ","49 ",84.52,全班成績已到鎖定排名,"5  ","49 ",,,成績全到,"5  ","49 ","5  ","49 ",,,1022,"6  ","49 ",81.90,全班成績已到鎖定排名,"6  ","49 ",,,成績全到,"6  ","49 ","6  ","49 ",,
a948ac7401a38368a06fc71823948ce22c5841bd4ad81ad936a070cf1a00b299,化學工程與材料工程學系,1年級,,"37 ","49 ",73.95,全班成績已到鎖定排名,"37 ","49 ",,,成績全到,"37 ","49 ","37 ","49 ",,,1022,"29 ","49 ",75.90,全班成績已到鎖定排名,"29 ","49 ",,,成績全到,"29 ","49 ","29 ","49 ",,
05096062277225ad15135761f2dfb7edb681e1147f8524ead3f8f453070921ba,化學工程與材料工程學系,1年級,,"14 ","49 ",79.00,全班成績已到鎖定排名,"14 ","49 ",,,成績全到,"14 ","49 ","14 ","49 ",,,1022,"16 ","49 ",77.93,全班成績已到鎖定排名,"16 ","49 ",,,成績全到,"16 ","49 ","16 ","49 ",,
c642088a1f5706d5c9325f725ab12a315564bb30b93ab4676fd2690452634a49,英美語文學系,1年級,,"37 ","60 ",82.80,全班成績已到鎖定排名,"37 ","60 ",,,成績全到,"37 ","60 ","37 ","60 ",,,1022,"47 ","60 ",80.93,全班成績已到鎖定排名,"47 ","60 ",,,成績全到,"47 ","60 ","47 ","60 ",,
6dd5633f0119d4a986ee81a93fec46dae06c4cadfdd7362c8b7b6c8e9d16150c,學習與教學研究所碩士班,2年級,,"7  ","7  ",86.00,全班成績已到鎖定排名,"7  ","7  ",,,成績全到,"7  ","7  ","7  ","7  ",,,1022,"5  ","7  ",89.67,全班成績已到鎖定排名,"5  ","7  ",,,成績全到,"5  ","7  ","5  ","7  ",,
40adfb2d4242fa5a275c4ff8a26a846e72c4c28891908e374ea361e7c86654fb,化學學系碩士班,1年級,,"19 ","59 ",86.10,全班成績已到鎖定排名,"19 ","59 ",,,成績全到,"19 ","59 ","19 ","59 ",,,1022,"18 ","59 ",84.55,全班成績已到鎖定排名,"18 ","59 ",,,成績全到,"18 ","59 ","18 ","59 ",,
1e40c0c133aedd1face0d4e4c929da669513b78be0bb4b1df1493b8ddf59164c,化學學系碩士班,1年級,,"1  ","59 ",96.33,全班成績已到鎖定排名,"1  ","59 ",,,成績全到,"1  ","59 ","1  ","59 ",,,1022,"2  ","59 ",89.60,全班成績已到鎖定排名,"2  ","59 ",,,成績全到,"2  ","59 ","2  ","59 ",,
93dc124857dace41299ee0e47b1da101a5d2a37bc67b44bca2be828b8e24e848,化學學系碩士班,1年級,,"29 ","59 ",83.10,全班成績已到鎖定排名,"29 ","59 ",,,成績全到,"29 ","59 ","29 ","59 ",,,1022,"34 ","59 ",81.75,全班成績已到鎖定排名,"34 ","59 ",,,成績全到,"34 ","59 ","34 ","59 ",,
d5b90d07385cea1f47fdba158f2080a6e9d4774580d07bea1637c9251708edf7,化學學系碩士班,1年級,,"22 ","59 ",84.60,全班成績已到鎖定排名,"22 ","59 ",,,成績全到,"22 ","59 ","22 ","59 ",,,1022,"44 ","59 ",80.00,全班成績已到鎖定排名,"44 ","59 ",,,成績全到,"44 ","59 ","44 ","59 ",,
4fd36d1ba7f3ac5217da668b667baac17f9b75f07b2f52d2e65760fbba7730f4,化學學系碩士班,1年級,,"56 ","59 ",74.50,全班成績已到鎖定排名,"56 ","59 ",,,成績全到,"56 ","59 ","56 ","59 ",,,1022,"57 ","59 ",74.30,全班成績已到鎖定排名,"57 ","59 ",,,成績全到,"57 ","59 ","57 ","59 ",,
363f5810f9ec06de719aeeee02fd6e35a35880bc991fd625f4174c5f21977416,學習與教學研究所碩士班,2年級,,"3  ","7  ",93.00,全班成績已到鎖定排名,"3  ","7  ",,,成績全到,"3  ","7  ","3  ","7  ",,,1022,"6  ","7  ",89.44,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
6cfcd1b5019f2b7b6cdd82e059fd7958dd6fc7e3acd4958175f3a453cbc888cc,營建管理研究所碩士班,2年級,,"8  ","13 ",86.67,全班成績已到鎖定排名,"8  ","13 ",,,成績全到,"8  ","13 ","8  ","13 ",,,1022,"12 ","13 ",83.05,全班成績已到鎖定排名,"12 ","13 ",,,成績全到,"12 ","13 ","12 ","13 ",,
fdc3b38f1f79f608d4257f856fc444fab890d14443a9ad59da930966e0152540,天文研究所碩士班,1年級,,"9  ","10 ",77.29,全班成績已到鎖定排名,"9  ","10 ",,,成績全到,"9  ","10 ","9  ","10 ",,,1022,"9  ","10 ",66.90,全班成績已到鎖定排名,"9  ","10 ",,,成績全到,"9  ","10 ","9  ","10 ",,
1f4047f9d702ea85bb87c64ac1755bc7349d85672c22ef3f6f31c6ab64a8068c,化學學系碩士班,1年級,,"3  ","59 ",92.29,全班成績已到鎖定排名,"3  ","59 ",,,成績全到,"3  ","59 ","3  ","59 ",,,1022,"5  ","59 ",87.70,全班成績已到鎖定排名,"5  ","59 ",,,成績全到,"5  ","59 ","5  ","59 ",,
e4b7eb22e87f884791b6cd82bddbe59ceb5b820b7c8d5d319690d309a3389b34,化學學系碩士班,1年級,,"50 ","59 ",77.67,全班成績已到鎖定排名,"50 ","59 ",,,成績全到,"50 ","59 ","50 ","59 ",,,1022,"37 ","59 ",81.10,全班成績已到鎖定排名,"37 ","59 ",,,成績全到,"37 ","59 ","37 ","59 ",,
4589bbb871eafa7d2810700523faacbea45ee5b5a7d665bb9c30ca85e684210d,資訊工程學系碩士班,2年級,,"15 ",105,0,全班成績已到鎖定排名,"15 ",105,,,成績全到,"15 ",105,"15 ",105,,,1022,100,105,78.00,全班成績已到鎖定排名,100,105,,,成績全到,100,105,100,105,,
090c751abf3cc53f931ab6a841dc1c1f1465e0f26c8913cad80863d186bcc8ae,【舊代碼】生命科學系碩士班,2年級,,"4  ","21 ",92.00,全班成績已到鎖定排名,"4  ","21 ",,,成績全到,"4  ","21 ","4  ","21 ",,,1022,"4  ","21 ",89.00,全班成績已到鎖定排名,"4  ","21 ",,,成績全到,"4  ","21 ","4  ","21 ",,
b04a69455a10ef713a1a900f5eeb94121dba81cd308e03f4d319e0bfe05cc19b,經濟學系,2年級,,"43 ","64 ",71.00,全班成績已到鎖定排名,"43 ","64 ",,,成績全到,"41 ","61 ","41 ","61 ",,,1022,"40 ","64 ",74.29,全班成績已到鎖定排名,"40 ","64 ",,,成績全到,"38 ","61 ","38 ","61 ",,
442e6c5241efb179cd5bd859ae1ed31bc7459fa5f4afae2a6f7732d9f87f6da0,資訊工程學系碩士班,2年級,,"15 ",105,0,全班成績已到鎖定排名,"15 ",105,,,成績全到,"15 ",105,"15 ",105,,,1022,"88 ",105,84.14,全班成績已到鎖定排名,"88 ",105,,,成績全到,"88 ",105,"88 ",105,,
80840bed61032e1209ed22a1d4819b4cf031c40142a170ae04f03091ce38ea29,化學學系碩士班,2年級,,"4  ","54 ",96.00,全班成績已到鎖定排名,"4  ","54 ",,,成績全到,"4  ","54 ","4  ","54 ",,,1022,"2  ","54 ",90.33,全班成績已到鎖定排名,"2  ","54 ",,,成績全到,"2  ","54 ","2  ","54 ",,
665d25abc6abbf36980f487af7aff5eea9b884ecae2c62161c0c28cc93bc87ca,工業管理研究所碩士班,2年級,,"1  ","32 ",95.00,全班成績已到鎖定排名,"1  ","32 ",,,成績全到,"1  ","32 ","1  ","32 ",,,1022,"12 ","32 ",87.12,全班成績已到鎖定排名,"12 ","32 ",,,成績全到,"12 ","32 ","12 ","32 ",,
28e7999ca9bc7d676a070812c27e77ca7962904aaf9180cf24a8afedc5545986,工業管理研究所碩士班,2年級,,"31 ","32 ",73.00,全班成績已到鎖定排名,"31 ","32 ",,,成績全到,"31 ","32 ","31 ","32 ",,,1022,"31 ","32 ",81.73,全班成績已到鎖定排名,"31 ","32 ",,,成績全到,"31 ","32 ","31 ","32 ",,
23025faea38434300b21268fd445dbc45d2625b062563a5c697dc06a9c9ad91f,工業管理研究所碩士班,2年級,,"11 ","32 ",93.00,全班成績已到鎖定排名,"11 ","32 ",,,成績全到,"11 ","32 ","11 ","32 ",,,1022,"1  ","32 ",92.38,全班成績已到鎖定排名,"1  ","32 ",,,成績全到,"1  ","32 ","1  ","32 ",,
67c13df315d360f3162496b6497d44cc015cde18d7a393bc2e6968722aade56b,工業管理研究所碩士班,2年級,,"9  ","32 ",93.50,全班成績已到鎖定排名,"9  ","32 ",,,成績全到,"9  ","32 ","9  ","32 ",,,1022,"20 ","32 ",84.89,全班成績已到鎖定排名,"20 ","32 ",,,成績全到,"20 ","32 ","20 ","32 ",,
f0e1b8a6439006aa104c58a0b579118987af839fad53692e1fba8bfdf4da83f6,【舊代碼】認知神經科學研究所碩士班,3年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1022,"1  ","2  ",89.11,全班成績已到鎖定排名,"1  ","2  ",,,成績全到,"1  ","2  ","1  ","2  ",,
973c22b017b4fb041653f8380a8a328768081f629d6f73f369e29711eb8317a5,工業管理研究所碩士班,2年級,,"9  ","32 ",93.50,全班成績已到鎖定排名,"9  ","32 ",,,成績全到,"9  ","32 ","9  ","32 ",,,1022,"29 ","32 ",82.05,全班成績已到鎖定排名,"29 ","32 ",,,成績全到,"29 ","32 ","29 ","32 ",,
14a493a242222dcde520b64170ebeef915a4e7cddd812d7ef9843b27ed6bd9cc,電機工程學系碩士班,2年級,,"15 ",106,0,全班成績已到鎖定排名,"15 ",106,,,成績全到,"15 ",106,"15 ",106,,,1022,"82 ",106,79.33,全班成績已到鎖定排名,"82 ",106,,,成績全到,"82 ",106,"82 ",106,,
dd65c3cd995dbf7e1e638fe2420c87ea49b2ee373ecae386682b965cafbdbc3c,電機工程學系碩士班,2年級,,"15 ",106,0,全班成績已到鎖定排名,"15 ",106,,,成績全到,"15 ",106,"15 ",106,,,1022,"85 ",106,77.88,全班成績已到鎖定排名,"85 ",106,,,成績全到,"85 ",106,"85 ",106,,
cfc8440640aa0b8716ccd225f726995fd607644a10a8ba6fc52e12a4cbe50149,學習與教學研究所碩士班,2年級,,"5  ","7  ",89.50,全班成績已到鎖定排名,"5  ","7  ",,,成績全到,"5  ","7  ","5  ","7  ",,,1022,"3  ","7  ",91.86,全班成績已到鎖定排名,"3  ","7  ",,,成績全到,"3  ","7  ","3  ","7  ",,
252ce19b34804026743508363b725d6f4c234a9b77e0d3fa12a23caecd1e80a5,土木工程學系碩士在職專班,1年級,,"16 ","24 ",88.00,全班成績已到鎖定排名,"16 ","24 ",,,成績全到,"16 ","24 ","16 ","24 ",,,1022,"21 ","24 ",86.13,全班成績已到鎖定排名,"21 ","24 ",,,成績全到,"21 ","24 ","21 ","24 ",,
e04af0964ac4f948403c4a28c3342dc3faa2a7c927f3507f8f683c4134793825,土木工程學系碩士在職專班,1年級,,"2  ","24 ",91.33,全班成績已到鎖定排名,"2  ","24 ",,,成績全到,"2  ","24 ","2  ","24 ",,,1022,"8  ","24 ",89.17,全班成績已到鎖定排名,"8  ","24 ",,,成績全到,"8  ","24 ","8  ","24 ",,
bf70d38c429635f498e2a87e8a0ff8eb4c8a98454e6dfeeff6d392ff073ca2ce,機械工程學系,3年級2班,先進材料與精密製造組,,,86.60,全班成績已到鎖定排名,,,,,成績全到,,,,,,,1022,,,86.60,全班成績已到鎖定排名,,,,,成績全到,,,,,,
6626dd45e9df1c87968a558ec838263cfe92ca0c434ed57e960250a50d18c065,資訊工程學系,1年級2班,,"39 ","56 ",71.86,全班成績已到鎖定排名,"82 ",112,,,成績全到,"39 ","56 ","82 ",112,,,1022,"36 ","56 ",73.60,全班成績已到鎖定排名,"74 ",112,,,成績全到,"36 ","56 ","74 ",112,,
4a740c165bdca67a393c7c165f1b1bdb85282a03b56749896d2c4154d3e23b01,資訊工程學系,1年級2班,,"6  ","56 ",86.04,全班成績已到鎖定排名,"15 ",112,,,成績全到,"6  ","56 ","15 ",112,,,1022,"7  ","56 ",84.88,全班成績已到鎖定排名,"17 ",112,,,成績全到,"7  ","56 ","17 ",112,,
15d604684b9970ee250fd63cd6dd1d6b7bb41254f056c5e17be14c0b057de88d,資訊工程學系,1年級2班,,"3  ","56 ",92.09,全班成績已到鎖定排名,"4  ",112,,,成績全到,"3  ","56 ","4  ",112,,,1022,"3  ","56 ",88.75,全班成績已到鎖定排名,"7  ",112,,,成績全到,"3  ","56 ","7  ",112,,
ae3ce088dd0d513bfaba86a082911beee218edc63b1248420f05f3a5d85ac606,物理學系博士班,1年級,,"2  ","11 ",92.00,全班成績已到鎖定排名,"2  ","11 ",,,成績全到,"2  ","11 ","2  ","11 ",,,1022,"7  ","11 ",86.00,全班成績已到鎖定排名,"7  ","11 ",,,成績全到,"7  ","11 ","7  ","11 ",,
56fe5dd52d127d13d280f26f12a0bfe94b3159ddb6fd66038b5ad870fba476a0,物理學系博士班,1年級,,"8  ","11 ",81.75,全班成績已到鎖定排名,"8  ","11 ",,,成績全到,"8  ","11 ","8  ","11 ",,,1022,"11 ","11 ",79.07,全班成績已到鎖定排名,"11 ","11 ",,,成績全到,"11 ","11 ","11 ","11 ",,
ffa0cda5cc23243c3e09299ed5db21b71296ea949c9f71da9b54412894a4c12f,通訊工程學系碩士班,1年級,,"55 ","55 ",0,全班成績已到鎖定排名,"55 ","55 ",,,成績全到,"55 ","55 ","55 ","55 ",,,1022,"50 ","55 ",71.50,全班成績已到鎖定排名,"50 ","55 ",,,成績全到,"50 ","55 ","50 ","55 ",,
24891ce497d379192c7f8a8b519286c0f7476c5d316d6217491593926fa0344d,通訊工程學系碩士班,1年級,,"2  ","55 ",95.14,全班成績已到鎖定排名,"2  ","55 ",,,成績全到,"2  ","55 ","2  ","55 ",,,1022,"2  ","55 ",93.12,全班成績已到鎖定排名,"2  ","55 ",,,成績全到,"2  ","55 ","2  ","55 ",,
69622437c9133b25768ca7feb13b2be4bb1aa9ee90b158afe7b1d9feb6cbaa53,化學學系碩士班,1年級,,"8  ","59 ",90.00,全班成績已到鎖定排名,"8  ","59 ",,,成績全到,"8  ","59 ","8  ","59 ",,,1022,"1  ","59 ",90.40,全班成績已到鎖定排名,"1  ","59 ",,,成績全到,"1  ","59 ","1  ","59 ",,
c0ab19f07c38be03d9745e576c42726fc0543b293798ff3463210cef67ca07cc,化學學系碩士班,1年級,,"25 ","59 ",83.80,全班成績已到鎖定排名,"25 ","59 ",,,成績全到,"25 ","59 ","25 ","59 ",,,1022,"16 ","59 ",84.75,全班成績已到鎖定排名,"16 ","59 ",,,成績全到,"16 ","59 ","16 ","59 ",,
e1f765e7834541b17f6b31de645671ecfcee65e9544d10c2700d8638677c866e,化學學系碩士班,1年級,,"2  ","59 ",92.50,全班成績已到鎖定排名,"2  ","59 ",,,成績全到,"2  ","59 ","2  ","59 ",,,1022,"4  ","59 ",87.75,全班成績已到鎖定排名,"4  ","59 ",,,成績全到,"4  ","59 ","4  ","59 ",,
0f39db3ed67ff9c382fc7e1134f262d174806d36b32c7b396222012f22d5a2de,電機工程學系碩士班,2年級,,"3  ",106,91.00,全班成績已到鎖定排名,"3  ",106,,,成績全到,"3  ",106,"3  ",106,,,1022,"84 ",106,77.89,全班成績已到鎖定排名,"84 ",106,,,成績全到,"84 ",106,"84 ",106,,
74d88eeeaaec261fc5bd89ec0dc25db88e2245829095c67adc6d9a75fd4cb76c,學習與教學研究所碩士班,2年級,,"1  ","7  ",95.00,全班成績已到鎖定排名,"1  ","7  ",,,成績全到,"1  ","7  ","1  ","7  ",,,1022,"1  ","7  ",93.56,全班成績已到鎖定排名,"1  ","7  ",,,成績全到,"1  ","7  ","1  ","7  ",,
1909632c394f7f1072f549e523def2ac7b0b27eac96f7da46f8b8d65f1d65626,地球科學學系,2年級,,"32 ","56 ",73.85,全班成績已到鎖定排名,"32 ","56 ",,,成績全到,"31 ","54 ","31 ","54 ",,,1022,"31 ","56 ",76.96,全班成績已到鎖定排名,"31 ","56 ",,,成績全到,"31 ","54 ","31 ","54 ",,
648a1ff3912140bfddfe0bf08f78ed247e79544c92f305f425c3742216279f5d,地球科學學系,2年級,,"38 ","56 ",71.15,全班成績已到鎖定排名,"38 ","56 ",,,成績全到,"36 ","54 ","36 ","54 ",,,1022,"37 ","56 ",73.45,全班成績已到鎖定排名,"37 ","56 ",,,成績全到,"37 ","54 ","37 ","54 ",,
c36ef19b4afd0b8ff5eaaebe0846fbd54fee6dea1b1d17b6942cb120fba58b8d,機械工程學系碩士在職專班,1年級,,"8  ","28 ",90.85,全班成績已到鎖定排名,"8  ","28 ",,,成績全到,"8  ","28 ","8  ","28 ",,,1022,"14 ","28 ",86.39,全班成績已到鎖定排名,"14 ","28 ",,,成績全到,"14 ","28 ","14 ","28 ",,
36d5be62b3447ac7a4c855598a36e6eabddab0ccb5d491527b447a88d1a47278,機械工程學系碩士在職專班,1年級,,"6  ","28 ",91.30,全班成績已到鎖定排名,"6  ","28 ",,,成績全到,"6  ","28 ","6  ","28 ",,,1022,"17 ","28 ",85.90,全班成績已到鎖定排名,"17 ","28 ",,,成績全到,"17 ","28 ","17 ","28 ",,
7af2d8eef62475c79e03e40b226ae5e396d3b5ce9dc530718b29e2086c0ee876,數學系,2年級2班,,"13 ","37 ",79.33,全班成績已到鎖定排名,"25 ","75 ",,,成績全到,"12 ","34 ","24 ","70 ",,,1022,"9  ","37 ",82.21,全班成績已到鎖定排名,"11 ","75 ",,,成績全到,"8  ","34 ","10 ","70 ",,
6dca6825f86b2aa69adee78135f6274ac0bc5cb8bdfac2d91105625f4a0d8127,土木工程學系碩士在職專班,1年級,,"20 ","24 ",87.50,全班成績已到鎖定排名,"20 ","24 ",,,成績全到,"20 ","24 ","20 ","24 ",,,1022,"18 ","24 ",86.67,全班成績已到鎖定排名,"18 ","24 ",,,成績全到,"18 ","24 ","18 ","24 ",,
0b075da3a4b1f009466b7efda0f9978b3f9ca5a43e300fe76edaefcea4f072ab,土木工程學系碩士在職專班,1年級,,"10 ","24 ",89.00,全班成績已到鎖定排名,"10 ","24 ",,,成績全到,"10 ","24 ","10 ","24 ",,,1022,"13 ","24 ",87.38,全班成績已到鎖定排名,"13 ","24 ",,,成績全到,"13 ","24 ","13 ","24 ",,
7cf37b15501244a0e58dc2e83f37d0dcf0a333b0e2d9c3bce2c74b93b1d7af92,機械工程學系碩士在職專班,1年級,,"9  ","28 ",90.77,全班成績已到鎖定排名,"9  ","28 ",,,成績全到,"9  ","28 ","9  ","28 ",,,1022,"7  ","28 ",88.35,全班成績已到鎖定排名,"7  ","28 ",,,成績全到,"7  ","28 ","7  ","28 ",,
452b4cabda906bf75926003b228c1d39290fb1368601db17ec2cfd5bb932fd9c,機械工程學系碩士在職專班,1年級,,"18 ","28 ",85.90,全班成績已到鎖定排名,"18 ","28 ",,,成績全到,"18 ","28 ","18 ","28 ",,,1022,"12 ","28 ",86.50,全班成績已到鎖定排名,"12 ","28 ",,,成績全到,"12 ","28 ","12 ","28 ",,
6195d1e684f42769d7e333bed0bf1de4d37cf7afc2ae668e5adaa5a78e20e6e6,地球科學學系,1年級,,"32 ","56 ",73.56,全班成績已到鎖定排名,"32 ","56 ",,,成績全到,"32 ","56 ","32 ","56 ",,,1022,"31 ","56 ",75.06,全班成績已到鎖定排名,"31 ","56 ",,,成績全到,"31 ","56 ","31 ","56 ",,
19a878df2e2e9a9d13aa6c4ee3858803e08ec30673dd58abb1002045d5e7aa14,電機工程學系碩士班,2年級,,"15 ",106,0,全班成績已到鎖定排名,"15 ",106,,,成績全到,"15 ",106,"15 ",106,,,1022,"43 ",106,84.75,全班成績已到鎖定排名,"43 ",106,,,成績全到,"43 ",106,"43 ",106,,
bc81ed7a0ce4c635b727192c6743967105bbc69a53dda157231983075694adb3,化學工程與材料工程學系,1年級,,"31 ","49 ",75.00,全班成績已到鎖定排名,"31 ","49 ",,,成績全到,"31 ","49 ","31 ","49 ",,,1022,"19 ","49 ",76.93,全班成績已到鎖定排名,"19 ","49 ",,,成績全到,"19 ","49 ","19 ","49 ",,
6c1d7f5cd39afae89a2d187de1420c8458739e3b357da7a42a153927c8045866,化學工程與材料工程學系,1年級,,"11 ","49 ",80.48,全班成績已到鎖定排名,"11 ","49 ",,,成績全到,"11 ","49 ","11 ","49 ",,,1022,"11 ","49 ",80.52,全班成績已到鎖定排名,"11 ","49 ",,,成績全到,"11 ","49 ","11 ","49 ",,
520bb34ebc67441cd42e67322611d543d0427eabfe8b1f53c56b50b47db31178,英美語文學系,1年級,,"10 ","60 ",87.41,全班成績已到鎖定排名,"10 ","60 ",,,成績全到,"10 ","60 ","10 ","60 ",,,1022,"19 ","60 ",85.89,全班成績已到鎖定排名,"19 ","60 ",,,成績全到,"19 ","60 ","19 ","60 ",,
56baa0e7a513dfe69a299cac68c9d72b7858708ab74a9f70da229164cdaf23d1,英美語文學系,1年級,,"20 ","60 ",86.14,全班成績已到鎖定排名,"20 ","60 ",,,成績全到,"20 ","60 ","20 ","60 ",,,1022,"9  ","60 ",86.53,全班成績已到鎖定排名,"9  ","60 ",,,成績全到,"9  ","60 ","9  ","60 ",,
a0cf2a77ba6c2e8562bc790d439ec959b2e2fd09a6d3f6b986f79659b1f5143f,歷史研究所碩士班,3年級,,"0  ","11 ",0,全班成績已到鎖定排名,"0  ","11 ",,,成績全到,"0  ","11 ","0  ","11 ",,,1022,"3  ","11 ",88.50,全班成績已到鎖定排名,"3  ","11 ",,,成績全到,"3  ","11 ","3  ","11 ",,
31695ef89f79d163e658c72008441ee1093363a09d84b280f2b5be4c324917f8,歷史研究所碩士班,2年級,,"10 ","11 ",0,全班成績已到鎖定排名,"10 ","11 ",,,成績全到,"10 ","11 ","10 ","11 ",,,1022,"7  ","11 ",86.00,全班成績已到鎖定排名,"7  ","11 ",,,成績全到,"7  ","11 ","7  ","11 ",,
e9e335f9e670b61392d2b5ef1af74ad007b8bd96fa629eccbedc4266ebaf5d8f,歷史研究所碩士班,1年級,,"10 ","11 ",83.00,全班成績已到鎖定排名,"10 ","11 ",,,成績全到,"10 ","11 ","10 ","11 ",,,1022,"11 ","11 ",81.50,全班成績已到鎖定排名,"11 ","11 ",,,成績全到,"11 ","11 ","11 ","11 ",,
df5c2307d6b449a9c721bdc68776da3394f600771c189692ed5afafd3e36aa2f,【舊代碼】生命科學系,2年級,,"12 ","41 ",82.62,全班成績已到鎖定排名,"12 ","41 ",,,成績全到,"12 ","41 ","12 ","41 ",,,1022,"8  ","41 ",83.22,全班成績已到鎖定排名,"8  ","41 ",,,成績全到,"8  ","41 ","8  ","41 ",,
