學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
961e05d139721ca4fc4ef6d8b41d0e82d51ca07dc01637d81db064514a8cb2ac,化學工程與材料工程學系,4年級,,"40 ","56 ",76.50,全班成績已到鎖定排名,"40 ","56 ",,,成績全到,"38 ","53 ","38 ","53 ",,,1051,"34 ","56 ",73.37,全班成績已到鎖定排名,"34 ","56 ",,,成績全到,"33 ","53 ","33 ","53 ",,
909e96f8fae730c761978cb8bbf9d63efff98bc5e4d4c1e44b5937e7888992c6,英美語文學系,4年級,,"21 ","67 ",86.43,全班成績已到鎖定排名,"21 ","67 ",,,成績全到,"21 ","66 ","21 ","66 ",,,1051,"30 ","67 ",85.19,全班成績已到鎖定排名,"30 ","67 ",,,成績全到,"30 ","66 ","30 ","66 ",,
e9e335f9e670b61392d2b5ef1af74ad007b8bd96fa629eccbedc4266ebaf5d8f,歷史研究所碩士班,4年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1051,"8  ","8  ",83.73,全班成績已到鎖定排名,"8  ","8  ",,,成績全到,"8  ","8  ","8  ","8  ",,
8a41651065890067bd7c7be751148d5bc00b9dbda4ff67fa827dcb3bf254c836,歷史研究所碩士班,4年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1051,"5  ","8  ",86.40,全班成績已到鎖定排名,"5  ","8  ",,,成績全到,"5  ","8  ","5  ","8  ",,
495a3847e317a6be2a918e105cf75238878be4a71285284afed4b8ca0cef8474,中國文學系,4年級,,"12 ","70 ",89.42,全班成績已到鎖定排名,"12 ","70 ",,,成績全到,"12 ","66 ","12 ","66 ",,,1051,"4  ","70 ",89.51,全班成績已到鎖定排名,"4  ","70 ",,,成績全到,"3  ","66 ","3  ","66 ",,
09cfe20d35ba31b8d9ec3d36ee5f4665a628e6f1525efe333bd188c261e04f2d,中國文學系,4年級,,"31 ","70 ",84.29,全班成績已到鎖定排名,"31 ","70 ",,,成績全到,"29 ","66 ","29 ","66 ",,,1051,"28 ","70 ",82.72,全班成績已到鎖定排名,"28 ","70 ",,,成績全到,"26 ","66 ","26 ","66 ",,
6d36e029445e790bd4b1b50689448e9a7269f47e5434d25f03f6c277354af573,中國文學系,4年級,,"19 ","70 ",88.06,全班成績已到鎖定排名,"19 ","70 ",,,成績全到,"18 ","66 ","18 ","66 ",,,1051,"23 ","70 ",83.63,全班成績已到鎖定排名,"23 ","70 ",,,成績全到,"21 ","66 ","21 ","66 ",,
89ef62d104a349f1ea3316eb2b601b19e36a3fb29702eeb5348421102f3cb976,中國文學系,4年級,,"33 ","70 ",83.93,全班成績已到鎖定排名,"33 ","70 ",,,成績全到,"31 ","66 ","31 ","66 ",,,1051,"38 ","70 ",80.41,全班成績已到鎖定排名,"38 ","70 ",,,成績全到,"36 ","66 ","36 ","66 ",,
05096062277225ad15135761f2dfb7edb681e1147f8524ead3f8f453070921ba,化學工程與材料工程學系,4年級,,"39 ","56 ",76.78,全班成績已到鎖定排名,"39 ","56 ",,,成績全到,"37 ","53 ","37 ","53 ",,,1051,"42 ","56 ",70.46,全班成績已到鎖定排名,"42 ","56 ",,,成績全到,"40 ","53 ","40 ","53 ",,
347c1d872b059a6aa214f01b3f6a8dc7cad0a262e87d1e284a9c6072b5566e94,英美語文學系,4年級,,"23 ","67 ",86.00,全班成績已到鎖定排名,"23 ","67 ",,,成績全到,"23 ","66 ","23 ","66 ",,,1051,"29 ","67 ",85.42,全班成績已到鎖定排名,"29 ","67 ",,,成績全到,"29 ","66 ","29 ","66 ",,
8175c569920a7b04a5bbf06906565b5d5e21d1add62973fc79084ca207b2b9c0,通訊工程學系,4年級,,"13 ","55 ",85.86,全班成績已到鎖定排名,"13 ","55 ",,,成績全到,"13 ","50 ","13 ","50 ",,,1051,"29 ","55 ",75.38,全班成績已到鎖定排名,"29 ","55 ",,,成績全到,"29 ","50 ","29 ","50 ",,
cd49bec13822580a5ec7100388d4680dbb35592635761c5837668d6d9a7ba9c2,機械工程學系碩士在職專班,4年級,,"0  ","15 ",0,全班成績已到鎖定排名,"0  ","15 ",,,成績全到,"0  ","15 ","0  ","15 ",,,1051,"8  ","15 ",85.14,全班成績已到鎖定排名,"8  ","15 ",,,成績全到,"8  ","15 ","8  ","15 ",,
aebcaa5bc7d876b8cfa8fb7c18ae95232019717bff070edef0ac70a91aa929d8,中國文學系碩士班,4年級,,"2  ","9  ",0,全班成績已到鎖定排名,"2  ","9  ",,,成績全到,"2  ","9  ","2  ","9  ",,,1051,"7  ","9  ",85.20,全班成績已到鎖定排名,"7  ","9  ",,,成績全到,"7  ","9  ","7  ","9  ",,
19d46f6e4ce4ecbcc962dca3aef63e3b1355927d44015f853060e2957cbe981b,客家語文暨社會科學學系,4年級,,"11 ","18 ",85.46,全班成績已到鎖定排名,"11 ","18 ",,,成績全到,"11 ","18 ","11 ","18 ",,,1051,"16 ","18 ",76.44,全班成績已到鎖定排名,"16 ","18 ",,,成績全到,"16 ","18 ","16 ","18 ",,
51aab84287feb12534cf3618067ba015a010b5eca1fb0fc92d9302e3f29d8e8c,生命科學系,4年級,,"40 ","46 ",67.70,全班成績已到鎖定排名,"40 ","46 ",,,成績全到,"40 ","45 ","40 ","45 ",,,1051,"33 ","46 ",70.06,全班成績已到鎖定排名,"33 ","46 ",,,成績全到,"33 ","45 ","33 ","45 ",,
beadc671869f36ad1a3cc46491a03a83fb3e4d96c1f9d682717f4523176a99f6,生命科學系,4年級,,"10 ","46 ",87.80,全班成績已到鎖定排名,"10 ","46 ",,,成績全到,"10 ","45 ","10 ","45 ",,,1051,"8  ","46 ",82.25,全班成績已到鎖定排名,"8  ","46 ",,,成績全到,"8  ","45 ","8  ","45 ",,
7bd923c7d19d72483560d3be78f080d95c4d1ea071a71c3780b66ce17f94be7a,英美語文學系,4年級,,"53 ","67 ",73.50,全班成績已到鎖定排名,"53 ","67 ",,,成績全到,"52 ","66 ","52 ","66 ",,,1051,"49 ","67 ",80.62,全班成績已到鎖定排名,"49 ","67 ",,,成績全到,"49 ","66 ","49 ","66 ",,
a873c42144747d4fe75a046fc78f31338d8d1cd97a9829e3ecc6fb0ea19760c9,英美語文學系,4年級,,"60 ","67 ",0,全班成績已到鎖定排名,"60 ","67 ",,,成績全到,"59 ","66 ","59 ","66 ",,,1051,"44 ","67 ",81.63,全班成績已到鎖定排名,"44 ","67 ",,,成績全到,"44 ","66 ","44 ","66 ",,
6317219a4b73984f49c5f052c507f0aeb6f5ccb0742efdbf4c456bf78fb2bcb5,土木工程學系碩士在職專班,4年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1051,"1  ","5  ",89.67,全班成績已到鎖定排名,"1  ","5  ",,,成績全到,"1  ","5  ","1  ","5  ",,
6dca6825f86b2aa69adee78135f6274ac0bc5cb8bdfac2d91105625f4a0d8127,土木工程學系碩士在職專班,4年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1051,"5  ","5  ",85.92,全班成績已到鎖定排名,"5  ","5  ",,,成績全到,"5  ","5  ","5  ","5  ",,
a89bdfe3e175a7bbb362b0fcf1b2ca0580686153d43ff800807ff014cebcb0ea,光電科學與工程學系,4年級,,"16 ","42 ",80.94,全班成績已到鎖定排名,"16 ","42 ",,,成績全到,"13 ","37 ","13 ","37 ",,,1051,"9  ","42 ",79.19,全班成績已到鎖定排名,"9  ","42 ",,,成績全到,"8  ","37 ","8  ","37 ",,
96717235bb5e803ab7ad23e580817bb2a4bb1b8a38f83872e9a65fc5d0472639,中國文學系碩士班,4年級,,"2  ","9  ",0,全班成績已到鎖定排名,"2  ","9  ",,,成績全到,"2  ","9  ","2  ","9  ",,,1051,"1  ","9  ",89.44,全班成績已到鎖定排名,"1  ","9  ",,,成績全到,"1  ","9  ","1  ","9  ",,
72ce46097d5df97105b3c4607037ecc45e6594548f63699623bdd3e35e163cfb,物理學系,4年級,,"18 ","64 ",87.50,全班成績已到鎖定排名,"18 ","64 ",,,成績全到,"18 ","64 ","18 ","64 ",,,1051,"14 ","64 ",80.52,全班成績已到鎖定排名,"14 ","64 ",,,成績全到,"14 ","64 ","14 ","64 ",,
2340e6d9033604ffd3ca877b770ff0ba01a3c320d89452191c9fbb2c1ec5d8ca,物理學系,3年級,,"49 ","51 ",59.68,全班成績已到鎖定排名,"49 ","51 ",,,成績全到,"48 ","50 ","48 ","50 ",,,1051,"50 ","51 ",54.27,全班成績已到鎖定排名,"50 ","51 ",,,成績全到,"49 ","50 ","49 ","50 ",,
4a54f5e3c12a3921a953e39c2d4b8d1d6b2d657779a23a14d59da064c5aee132,物理學系,4年級,,"58 ","64 ",60.74,全班成績已到鎖定排名,"58 ","64 ",,,成績全到,"58 ","64 ","58 ","64 ",,,1051,"61 ","64 ",57.62,全班成績已到鎖定排名,"61 ","64 ",,,成績全到,"61 ","64 ","61 ","64 ",,
5fe93b88a088269e9f8fd2a77e21ba6554e1f1bb1e7598dc631e8a7c166ecf87,土木工程學系碩士在職專班,4年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1051,"2  ","5  ",89.25,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,
d7e9f2d0c99ff0c6b408b017089ec6aabdef8b84ffa31c32d86b8961ab52e826,機械工程學系碩士在職專班,4年級,,"0  ","15 ",0,全班成績已到鎖定排名,"0  ","15 ",,,成績全到,"0  ","15 ","0  ","15 ",,,1051,"10 ","15 ",83.31,全班成績已到鎖定排名,"10 ","15 ",,,成績全到,"10 ","15 ","10 ","15 ",,
9e1f4c629f5354906a8ec3e2d18b67b1f0e9c1313a549cfd605faf9782e32d3b,機械工程學系碩士在職專班,4年級,,"0  ","15 ",0,全班成績已到鎖定排名,"0  ","15 ",,,成績全到,"0  ","15 ","0  ","15 ",,,1051,"15 ","15 ",79.17,全班成績已到鎖定排名,"15 ","15 ",,,成績全到,"15 ","15 ","15 ","15 ",,
24a35573045b69f45e8b59bc36dccc1889efca6a6f51ada7a2a5e79dc21310ed,機械工程學系碩士在職專班,4年級,,"0  ","15 ",0,全班成績已到鎖定排名,"0  ","15 ",,,成績全到,"0  ","15 ","0  ","15 ",,,1051,"4  ","15 ",86.69,全班成績已到鎖定排名,"4  ","15 ",,,成績全到,"4  ","15 ","4  ","15 ",,
d69b3af8575781f54790664ff59ddd63f1c0975a65bba76a57ac032117c3c1de,化學學系博士班,2年級,,"1  ","3  ",94.00,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,,1051,"1  ","3  ",87.97,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
412da901789e5d969755e116da9524419b171295ad0f7b415c269d889e11b76a,光電科學與工程學系,4年級,,"28 ","42 ",71.42,全班成績已到鎖定排名,"28 ","42 ",,,成績全到,"25 ","37 ","25 ","37 ",,,1051,"38 ","42 ",64.53,全班成績已到鎖定排名,"38 ","42 ",,,成績全到,"33 ","37 ","33 ","37 ",,
5b2f6ebcc6443a079203c5fdc2b3d9ab708a2409a05ffc7e41bccf60487249ae,光電科學與工程學系,4年級,,"13 ","42 ",81.80,全班成績已到鎖定排名,"13 ","42 ",,,成績全到,"10 ","37 ","10 ","37 ",,,1051,"30 ","42 ",69.61,全班成績已到鎖定排名,"30 ","42 ",,,成績全到,"26 ","37 ","26 ","37 ",,
bae748652fcb855ed5bac3271b830db24ae2a3761af7b99801e6c91f31606fab,光電科學與工程學系,4年級,,"25 ","42 ",76.09,全班成績已到鎖定排名,"25 ","42 ",,,成績全到,"22 ","37 ","22 ","37 ",,,1051,"25 ","42 ",71.56,全班成績已到鎖定排名,"25 ","42 ",,,成績全到,"21 ","37 ","21 ","37 ",,
e428dcd5a18ecb43379a4980a0577ff07a96022eab035c1ff602d47b3b700c98,光電科學與工程學系,4年級,,"29 ","42 ",71.33,全班成績已到鎖定排名,"29 ","42 ",,,成績全到,"26 ","37 ","26 ","37 ",,,1051,"35 ","42 ",66.26,全班成績已到鎖定排名,"35 ","42 ",,,成績全到,"30 ","37 ","30 ","37 ",,
7b8d422fcaf1045c1662c75e83dca81b3c55d46ff243e1dedfe4fbc659441384,光電科學與工程學系,4年級,,"19 ","42 ",80.06,全班成績已到鎖定排名,"19 ","42 ",,,成績全到,"16 ","37 ","16 ","37 ",,,1051,"13 ","42 ",77.21,全班成績已到鎖定排名,"13 ","42 ",,,成績全到,"11 ","37 ","11 ","37 ",,
3783983128f26e1fdfecb3d2eaeb264bebefc6e2fc4ed969a7ab4b33175bb33d,物理學系,4年級,,"9  ","64 ",89.00,全班成績已到鎖定排名,"9  ","64 ",,,成績全到,"9  ","64 ","9  ","64 ",,,1051,"44 ","64 ",70.68,全班成績已到鎖定排名,"44 ","64 ",,,成績全到,"44 ","64 ","44 ","64 ",,
d43122879d940a489033d44a96e7873507bb906199ff2c32337f667d2011ba20,營建管理研究所碩士在職專班,3年級,,"2  ","14 ",0,全班成績已到鎖定排名,"2  ","14 ",,,成績全到,"2  ","14 ","2  ","14 ",,,1051,"10 ","14 ",85.40,全班成績已到鎖定排名,"10 ","14 ",,,成績全到,"10 ","14 ","10 ","14 ",,
35e54c1e04664f8b2c7ac860b030b76951739f9f0f792bb23f6fcef61e8f5f10,營建管理研究所碩士在職專班,4年級,,"2  ","11 ",0,全班成績已到鎖定排名,"2  ","11 ",,,成績全到,"2  ","11 ","2  ","11 ",,,1051,"6  ","11 ",85.00,全班成績已到鎖定排名,"6  ","11 ",,,成績全到,"6  ","11 ","6  ","11 ",,
92d48fa3d73784009f0bc7e2749574ed19d3d8ed22ee9fb31daed622d0a1a07b,環境工程研究所碩士在職專班,4年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1051,"6  ","7  ",82.14,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
eeac351bbee17960ba27a729a3f6885d81a9539544723d2e447e0f57d610f080,光電科學與工程學系,4年級,,"9  ","42 ",84.75,全班成績已到鎖定排名,"9  ","42 ",,,成績全到,"8  ","37 ","8  ","37 ",,,1051,"6  ","42 ",80.69,全班成績已到鎖定排名,"6  ","42 ",,,成績全到,"5  ","37 ","5  ","37 ",,
752aefffe628f661fe8a3755a9a2b41d24f48c102aa97f34eeeca654ad6c606b,資訊工程學系,4年級2班,,"8  ","64 ",90.18,全班成績已到鎖定排名,"11 ",124,,,成績全到,"8  ","63 ","11 ",120,,,1051,"21 ","64 ",81.28,全班成績已到鎖定排名,"36 ",124,,,成績全到,"21 ","63 ","36 ",120,,
3d13477fb9b3fbc3fd77ca32c04cd331f04ac154f2941dedbcf6569cc2630768,資訊工程學系,4年級2班,,"41 ","64 ",75.91,全班成績已到鎖定排名,"79 ",124,,,成績全到,"41 ","63 ","78 ",120,,,1051,"9  ","64 ",85.03,全班成績已到鎖定排名,"17 ",124,,,成績全到,"9  ","63 ","17 ",120,,
c1b2d67747af3a5262db24e7115386ceca61b07c7316b8e02a87cf0b30802754,資訊工程學系,4年級1班,,"4  ","60 ",89.67,全班成績已到鎖定排名,"12 ",124,,,成績全到,"4  ","57 ","12 ",120,,,1051,"19 ","60 ",80.09,全班成績已到鎖定排名,"44 ",124,,,成績全到,"19 ","57 ","44 ",120,,
2565e5f45b3bf71cc03ed8af6ff4eac23f2359aac35d8b52a0e1168ba8062c37,資訊工程學系,4年級1班,,"27 ","60 ",81.15,全班成績已到鎖定排名,"51 ",124,,,成績全到,"27 ","57 ","51 ",120,,,1051,"35 ","60 ",75.08,全班成績已到鎖定排名,"74 ",124,,,成績全到,"35 ","57 ","74 ",120,,
57b317a1d787fd2a5a61b2c17724c80612163ceffbb484380224de06f6dc35f5,資訊工程學系,4年級1班,,"7  ","60 ",88.00,全班成績已到鎖定排名,"17 ",124,,,成績全到,"7  ","57 ","17 ",120,,,1051,"32 ","60 ",76.03,全班成績已到鎖定排名,"66 ",124,,,成績全到,"32 ","57 ","66 ",120,,
4ebb4d677ab63bdf803449a696d17d9226e7fcc2af80b68d8c8631a7bf3f0116,資訊工程學系,4年級2班,,"47 ","64 ",73.90,全班成績已到鎖定排名,"90 ",124,,,成績全到,"47 ","63 ","89 ",120,,,1051,"59 ","64 ",63.76,全班成績已到鎖定排名,115,124,,,成績全到,"58 ","63 ",111,120,,
6d3d74d33732cf8f20e6ee445607c20f8e64368b2af3b22373ee4afb44d11f3a,資訊工程學系,4年級2班,,"44 ","64 ",74.67,全班成績已到鎖定排名,"84 ",124,,,成績全到,"44 ","63 ","83 ",120,,,1051,"15 ","64 ",82.55,全班成績已到鎖定排名,"28 ",124,,,成績全到,"15 ","63 ","28 ",120,,
ef8ca380e5278b126a0f78d80b437ee390dbca3ec477d25e4e3a1b4affd735d2,資訊工程學系,4年級2班,,"61 ","64 ",59.88,全班成績已到鎖定排名,118,124,,,成績全到,"60 ","63 ",114,120,,,1051,"64 ","64 ",58.03,全班成績已到鎖定排名,123,124,,,成績全到,"63 ","63 ",119,120,,
9f3bf54e03910542b968be749074dfb8b48e26349df19b997249b52f3d92d1ed,資訊工程學系,4年級1班,,"38 ","60 ",76.20,全班成績已到鎖定排名,"77 ",124,,,成績全到,,,,,,,1051,"37 ","60 ",74.26,全班成績已到鎖定排名,"79 ",124,,,成績全到,,,,,,
11d07ed64f3f5349c72e76ac77f8becef044d53c8e6c1eadf4f607cbba8e9e8b,資訊工程學系,4年級2班,,"45 ","64 ",74.55,全班成績已到鎖定排名,"86 ",124,,,成績全到,"45 ","63 ","85 ",120,,,1051,"8  ","64 ",86.95,全班成績已到鎖定排名,"15 ",124,,,成績全到,"8  ","63 ","15 ",120,,
1b3b1d66bbab93e67fea88f1d3eabf52ac7305cc11d969004ffd64ee6e983af5,資訊工程學系,4年級2班,,"19 ","64 ",82.50,全班成績已到鎖定排名,"44 ",124,,,成績全到,"19 ","63 ","44 ",120,,,1051,"32 ","64 ",76.74,全班成績已到鎖定排名,"63 ",124,,,成績全到,"32 ","63 ","63 ",120,,
c6e7c0407da45362d2458c6aa7d559387eb492384ff131d92a3a3c1628c98bd5,資訊工程學系,4年級2班,,"6  ","64 ",92.67,全班成績已到鎖定排名,"6  ",124,,,成績全到,"6  ","63 ","6  ",120,,,1051,"5  ","64 ",88.89,全班成績已到鎖定排名,"9  ",124,,,成績全到,"5  ","63 ","9  ",120,,
cd7dad89474de2dd5242c07767e13d2889acf7fb50ff3bb402785a5dcd4e7702,資訊工程學系,4年級2班,,"11 ","64 ",87.40,全班成績已到鎖定排名,"20 ",124,,,成績全到,"11 ","63 ","20 ",120,,,1051,"42 ","64 ",74.29,全班成績已到鎖定排名,"78 ",124,,,成績全到,"42 ","63 ","78 ",120,,
7fc7268456ac2051361f6992fcc0e7e9fef77377da29416beeac4f0fdb4e9f36,資訊工程學系,4年級1班,,"31 ","60 ",79.64,全班成績已到鎖定排名,"58 ",124,,,成績全到,"31 ","57 ","58 ",120,,,1051,"53 ","60 ",67.93,全班成績已到鎖定排名,108,124,,,成績全到,"50 ","57 ",104,120,,
69017d3aba939915e1e4be628c2d09a4de23001172e36260f076b4a96d535fd7,資訊工程學系,4年級1班,,"11 ","60 ",86.67,全班成績已到鎖定排名,"24 ",124,,,成績全到,"11 ","57 ","24 ",120,,,1051,"40 ","60 ",72.73,全班成績已到鎖定排名,"85 ",124,,,成績全到,"39 ","57 ","84 ",120,,
26e96ea292ab7bfda64c01784b2be0cc0492a60e28c63b480383074aa2f77c68,資訊工程學系,4年級1班,,"34 ","60 ",77.00,全班成績已到鎖定排名,"71 ",124,,,成績全到,"34 ","57 ","71 ",120,,,1051,"50 ","60 ",70.08,全班成績已到鎖定排名,101,124,,,成績全到,"48 ","57 ","98 ",120,,
4feb813936190649f5c5363e3291cf89cc6b50b192a0c9519ab375fc0b213b6f,光電科學與工程學系,4年級,,"18 ","42 ",80.45,全班成績已到鎖定排名,"18 ","42 ",,,成績全到,"15 ","37 ","15 ","37 ",,,1051,"7  ","42 ",80.48,全班成績已到鎖定排名,"7  ","42 ",,,成績全到,"6  ","37 ","6  ","37 ",,
ef42950fd94d1993270ca1db1c3b6a045e0f8615dc90c0f59d7838c63c54a2f6,營建管理研究所碩士在職專班,4年級,,"2  ","11 ",0,全班成績已到鎖定排名,"2  ","11 ",,,成績全到,"2  ","11 ","2  ","11 ",,,1051,"3  ","11 ",87.08,全班成績已到鎖定排名,"3  ","11 ",,,成績全到,"3  ","11 ","3  ","11 ",,
b9e97c487a84dec8d2645b259326a01a1553644f5a055f0211b31b444b6bfb54,資訊工程學系,4年級2班,,"59 ","64 ",61.14,全班成績已到鎖定排名,116,124,,,成績全到,"58 ","63 ",112,120,,,1051,"55 ","64 ",68.52,全班成績已到鎖定排名,106,124,,,成績全到,"54 ","63 ",103,120,,
36430c02678c3b968b0d28d4f5e852297cde4c8a6b7a8d2159c90376b7f0c88c,資訊工程學系,4年級2班,,"43 ","64 ",75.00,全班成績已到鎖定排名,"83 ",124,,,成績全到,"43 ","63 ","82 ",120,,,1051,"20 ","64 ",81.36,全班成績已到鎖定排名,"35 ",124,,,成績全到,"20 ","63 ","35 ",120,,
013c58f915efd90180041974a7da5c1020400bf6d854ff31bff3eddbe9454dcf,資訊工程學系,4年級1班,,"47 ","60 ",70.89,全班成績已到鎖定排名,"99 ",124,,,成績全到,"45 ","57 ","96 ",120,,,1051,"49 ","60 ",70.21,全班成績已到鎖定排名,100,124,,,成績全到,"47 ","57 ","97 ",120,,
a02a0d761e0313205fe102069a1779eaa7158b5e406a4732d01745875f7da430,資訊工程學系,4年級2班,,"62 ","64 ",58.71,全班成績已到鎖定排名,121,124,,,成績全到,"61 ","63 ",117,120,,,1051,"50 ","64 ",71.15,全班成績已到鎖定排名,"95 ",124,,,成績全到,"49 ","63 ","92 ",120,,
69cd3915382938a0f423c29c1d2d3c23b60a9817a9e9d00513886a52315d18c6,土木工程學系,4年級2班,,"7  ","51 ",86.77,全班成績已到鎖定排名,"13 ",110,,,成績全到,"6  ","47 ","12 ",102,,,1051,"12 ","51 ",78.99,全班成績已到鎖定排名,"22 ",110,,,成績全到,"11 ","47 ","20 ",102,,
365a3de7c821b22b2402034e019a56146d8be7b18914ef5cca4d754f48f1311f,土木工程學系,4年級2班,,"5  ","51 ",87.50,全班成績已到鎖定排名,"11 ",110,,,成績全到,"4  ","47 ","10 ",102,,,1051,"18 ","51 ",77.21,全班成績已到鎖定排名,"34 ",110,,,成績全到,"17 ","47 ","31 ",102,,
c68bcdc5320ae07cb3d34930b3747b3f51249e9376940f7d3b8b30f3bff32c1a,土木工程學系,4年級1班,,"34 ","59 ",77.20,全班成績已到鎖定排名,"58 ",110,,,成績全到,"32 ","55 ","55 ",102,,,1051,"34 ","59 ",70.43,全班成績已到鎖定排名,"69 ",110,,,成績全到,"32 ","55 ","66 ",102,,
