學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
996512dd98a81b36009ed459d82891c7b5d9dca3d593182d4d9c37791bc41f69,經濟學系,4年級,,"23 ","68 ",84.88,全班成績已到鎖定排名,"23 ","68 ",,,成績全到,"22 ","62 ","22 ","62 ",,,1031,"28 ","68 ",79.43,全班成績已到鎖定排名,"28 ","68 ",,,成績全到,"25 ","62 ","25 ","62 ",,
c0ab19f07c38be03d9745e576c42726fc0543b293798ff3463210cef67ca07cc,化學學系碩士班,2年級,,"22 ","57 ",88.50,全班成績已到鎖定排名,"22 ","57 ",,,成績全到,"22 ","57 ","22 ","57 ",,,1031,"17 ","57 ",85.17,全班成績已到鎖定排名,"17 ","57 ",,,成績全到,"17 ","57 ","17 ","57 ",,
db4c10c753af40579b62b86070585ffd044aeb52c84a96d897027444c732420a,中國文學系,1年級,,"30 ","57 ",77.86,全班成績已到鎖定排名,"30 ","57 ",,,成績全到,"30 ","57 ","30 ","57 ",,,1031,"30 ","57 ",77.86,全班成績已到鎖定排名,"30 ","57 ",,,成績全到,"30 ","57 ","30 ","57 ",,
028ce29bf7202ff102101996f19254b952d4c75f69a22b58a9ebc19a508636b8,化學學系碩士班,2年級,,"15 ","57 ",89.50,全班成績已到鎖定排名,"15 ","57 ",,,成績全到,"15 ","57 ","15 ","57 ",,,1031,"38 ","57 ",81.43,全班成績已到鎖定排名,"38 ","57 ",,,成績全到,"38 ","57 ","38 ","57 ",,
87c4cd18d0fcc73870ace84c5eb3e4a6a569c988f7d13465fb85691fe1c2f75b,化學學系碩士班,2年級,,"27 ","57 ",88.00,全班成績已到鎖定排名,"27 ","57 ",,,成績全到,"27 ","57 ","27 ","57 ",,,1031,"49 ","57 ",78.50,全班成績已到鎖定排名,"49 ","57 ",,,成績全到,"49 ","57 ","49 ","57 ",,
7625e232260fc5403da1efb8abcfc1a06ce8613e026463c637d0d3c6b24a1a15,經濟學系,2年級,,"56 ","64 ",66.06,全班成績已到鎖定排名,"56 ","64 ",,,成績全到,"55 ","63 ","55 ","63 ",,,1031,"57 ","64 ",67.02,全班成績已到鎖定排名,"57 ","64 ",,,成績全到,"56 ","63 ","56 ","63 ",,
71792a539c00028886a23d179f8891df25c8f2e17f0262410d6de7257d1347af,化學學系碩士班,2年級,,"45 ","57 ",86.00,全班成績已到鎖定排名,"45 ","57 ",,,成績全到,"45 ","57 ","45 ","57 ",,,1031,"22 ","57 ",83.82,全班成績已到鎖定排名,"22 ","57 ",,,成績全到,"22 ","57 ","22 ","57 ",,
0176d7c73898866aaa24051da431e11e5553725cd0352354cc60fbb3b914a3e1,化學學系碩士班,2年級,,"52 ","57 ",82.50,全班成績已到鎖定排名,"52 ","57 ",,,成績全到,"52 ","57 ","52 ","57 ",,,1031,"57 ","57 ",72.96,全班成績已到鎖定排名,"57 ","57 ",,,成績全到,"57 ","57 ","57 ","57 ",,
c230401438d89068abeaa9a9400e7b821542232bd4d707280647363fcb87d43b,經濟學系,4年級,,"25 ","68 ",84.78,全班成績已到鎖定排名,"25 ","68 ",,,成績全到,"23 ","62 ","23 ","62 ",,,1031,"32 ","68 ",78.89,全班成績已到鎖定排名,"32 ","68 ",,,成績全到,"28 ","62 ","28 ","62 ",,
277004e0825d6efbcf46df9ef50f73b7f51efbdd9d15f9c584c0a859261ec7fd,化學學系碩士班,2年級,,"47 ","57 ",85.50,全班成績已到鎖定排名,"47 ","57 ",,,成績全到,"47 ","57 ","47 ","57 ",,,1031,"45 ","57 ",80.50,全班成績已到鎖定排名,"45 ","57 ",,,成績全到,"45 ","57 ","45 ","57 ",,
e4b7eb22e87f884791b6cd82bddbe59ceb5b820b7c8d5d319690d309a3389b34,化學學系碩士班,2年級,,"6  ","57 ",91.50,全班成績已到鎖定排名,"6  ","57 ",,,成績全到,"6  ","57 ","6  ","57 ",,,1031,"35 ","57 ",82.05,全班成績已到鎖定排名,"35 ","57 ",,,成績全到,"35 ","57 ","35 ","57 ",,
5da631928f9a1acd270ecbd04bcc0e6411430c2c9937bb1443147049c1f3d50b,經濟學系,4年級,,"35 ","68 ",81.36,全班成績已到鎖定排名,"35 ","68 ",,,成績全到,"31 ","62 ","31 ","62 ",,,1031,"58 ","68 ",69.59,全班成績已到鎖定排名,"58 ","68 ",,,成績全到,"53 ","62 ","53 ","62 ",,
e6b179d0c54f4839de851d98f29bdacd61dedf453ca14ce4e65b6f9fdb240871,化學學系碩士班,2年級,,"15 ","57 ",89.50,全班成績已到鎖定排名,"15 ","57 ",,,成績全到,"15 ","57 ","15 ","57 ",,,1031,"26 ","57 ",82.91,全班成績已到鎖定排名,"26 ","57 ",,,成績全到,"26 ","57 ","26 ","57 ",,
ed588b5e2a7703a11539a121786652d4bf4a72fdd7f76c585ffe7a3348a2f980,大氣科學學系,3年級2班,太空組,"13 ","32 ",80.75,全班成績已到鎖定排名,"22 ","74 ","13 ","32 ",成績全到,,,,,,,1031,"9  ","32 ",80.75,全班成績已到鎖定排名,"20 ","74 ","9  ","32 ",成績全到,,,,,,
ae3ce088dd0d513bfaba86a082911beee218edc63b1248420f05f3a5d85ac606,物理學系博士班,2年級,,"8  ","10 ",83.00,全班成績已到鎖定排名,"8  ","10 ",,,成績全到,"8  ","10 ","8  ","10 ",,,1031,"8  ","10 ",85.00,全班成績已到鎖定排名,"8  ","10 ",,,成績全到,"8  ","10 ","8  ","10 ",,
f885901302c622ebbbd3b4d4d0a5da718f55d6b1565e7e32e730aae7e58bd74e,電機工程學系碩士班,3年級,,"2  ","40 ",0,全班成績已到鎖定排名,"2  ","40 ",,,成績全到,"2  ","40 ","2  ","40 ",,,1031,"27 ","40 ",80.71,全班成績已到鎖定排名,"27 ","40 ",,,成績全到,"27 ","40 ","27 ","40 ",,
4c7513bdbd30dc4554b698c8c784d4bdb48560e2ccdb8b41108986e3410313d9,電機工程學系碩士班,3年級,,"2  ","40 ",0,全班成績已到鎖定排名,"2  ","40 ",,,成績全到,"2  ","40 ","2  ","40 ",,,1031,"26 ","40 ",81.38,全班成績已到鎖定排名,"26 ","40 ",,,成績全到,"26 ","40 ","26 ","40 ",,
e9a61e62d02af3181c54718eb159defc23074bfcc987920e5110ed7bc44f3d45,土木工程學系碩士在職專班,2年級,,"10 ","23 ",86.67,全班成績已到鎖定排名,"10 ","23 ",,,成績全到,"10 ","23 ","10 ","23 ",,,1031,"10 ","23 ",88.08,全班成績已到鎖定排名,"10 ","23 ",,,成績全到,"10 ","23 ","10 ","23 ",,
3b74843bbc8a6fa6eb0265f0dbd5161136c903de82cef15d22fe8f6e9b4932d0,土木工程學系碩士在職專班,2年級,,"8  ","23 ",87.00,全班成績已到鎖定排名,"8  ","23 ",,,成績全到,"8  ","23 ","8  ","23 ",,,1031,"8  ","23 ",88.55,全班成績已到鎖定排名,"8  ","23 ",,,成績全到,"8  ","23 ","8  ","23 ",,
57c08fe2381152147b1399dec0f02471050c27d5b46f6db361ff248dbf6071bb,機械工程學系碩士在職專班,2年級,,"27 ","27 ",71.60,全班成績已到鎖定排名,"27 ","27 ",,,成績全到,"27 ","27 ","27 ","27 ",,,1031,"23 ","27 ",81.44,全班成績已到鎖定排名,"23 ","27 ",,,成績全到,"23 ","27 ","23 ","27 ",,
e5a821463ac9ea51d31f35debcf3c8b42272a49483e4649e897a56b23e845438,材料科學與工程研究所碩士班,2年級,,"7  ","22 ",0,全班成績已到鎖定排名,"7  ","22 ",,,成績全到,"7  ","22 ","7  ","22 ",,,1031,"20 ","22 ",81.75,全班成績已到鎖定排名,"20 ","22 ",,,成績全到,"20 ","22 ","20 ","22 ",,
d0148a3334c1d03f4a1b4a69e9e6f54a38c76567b2b0dae946752dc8b3378eae,材料科學與工程研究所碩士班,2年級,,"5  ","22 ",81.00,全班成績已到鎖定排名,"5  ","22 ",,,成績全到,"5  ","22 ","5  ","22 ",,,1031,"9  ","22 ",87.50,全班成績已到鎖定排名,"9  ","22 ",,,成績全到,"9  ","22 ","9  ","22 ",,
28404964358b86adb89b1b3bfa35c7c75cb6fa9c149a330901bd59ecddf89216,物理學系生物物理碩士班,2年級,,"1  ","8  ",88.00,全班成績已到鎖定排名,"1  ","8  ",,,成績全到,"1  ","8  ","1  ","8  ",,,1031,"1  ","8  ",90.17,全班成績已到鎖定排名,"1  ","8  ",,,成績全到,"1  ","8  ","1  ","8  ",,
6ec495696dd63897d7c44978ef575bca332d0a61a3c63b50561141715c0ce562,資訊工程學系,2年級2班,,"19 ","57 ",79.18,全班成績已到鎖定排名,"42 ",113,,,成績全到,"19 ","55 ","42 ",110,,,1031,"18 ","57 ",79.76,全班成績已到鎖定排名,"38 ",113,,,成績全到,"18 ","55 ","38 ",110,,
b3d04b219a34ea22411f6816a020cf4f5aa243f199506f6685d2fea764e1141b,通訊工程學系碩士班,2年級,,"28 ","54 ",86.75,全班成績已到鎖定排名,"28 ","54 ",,,成績全到,"28 ","54 ","28 ","54 ",,,1031,"20 ","54 ",86.48,全班成績已到鎖定排名,"20 ","54 ",,,成績全到,"20 ","54 ","20 ","54 ",,
2b1fc7261d4419ab66ab53f8d3ff6c5c4dc5fc6c72cbe12eacc60842f28139c9,通訊工程學系碩士班,2年級,,"31 ","54 ",85.00,全班成績已到鎖定排名,"31 ","54 ",,,成績全到,"31 ","54 ","31 ","54 ",,,1031,"23 ","54 ",86.13,全班成績已到鎖定排名,"23 ","54 ",,,成績全到,"23 ","54 ","23 ","54 ",,
1719e8b3dc78219f4f3a435c2196dc7f8ba9b02d78bfa7ec7679d16f7b60a8a0,通訊工程學系碩士班,2年級,,"33 ","54 ",83.00,全班成績已到鎖定排名,"33 ","54 ",,,成績全到,"33 ","54 ","33 ","54 ",,,1031,"2  ","54 ",93.17,全班成績已到鎖定排名,"2  ","54 ",,,成績全到,"2  ","54 ","2  ","54 ",,
1e40c0c133aedd1face0d4e4c929da669513b78be0bb4b1df1493b8ddf59164c,化學學系碩士班,2年級,,"31 ","57 ",87.50,全班成績已到鎖定排名,"31 ","57 ",,,成績全到,"31 ","57 ","31 ","57 ",,,1031,"1  ","57 ",89.41,全班成績已到鎖定排名,"1  ","57 ",,,成績全到,"1  ","57 ","1  ","57 ",,
363f5810f9ec06de719aeeee02fd6e35a35880bc991fd625f4174c5f21977416,學習與教學研究所碩士班,3年級,,"3  ","6  ",0,全班成績已到鎖定排名,"3  ","6  ",,,成績全到,"3  ","6  ","3  ","6  ",,,1031,"5  ","6  ",89.44,全班成績已到鎖定排名,"5  ","6  ",,,成績全到,"5  ","6  ","5  ","6  ",,
7cf37b15501244a0e58dc2e83f37d0dcf0a333b0e2d9c3bce2c74b93b1d7af92,機械工程學系碩士在職專班,2年級,,"13 ","27 ",84.50,全班成績已到鎖定排名,"13 ","27 ",,,成績全到,"13 ","27 ","13 ","27 ",,,1031,"9  ","27 ",87.18,全班成績已到鎖定排名,"9  ","27 ",,,成績全到,"9  ","27 ","9  ","27 ",,
1909632c394f7f1072f549e523def2ac7b0b27eac96f7da46f8b8d65f1d65626,地球科學學系,3年級,,"34 ","50 ",70.68,全班成績已到鎖定排名,"34 ","50 ",,,成績全到,"33 ","49 ","33 ","49 ",,,1031,"30 ","50 ",75.78,全班成績已到鎖定排名,"30 ","50 ",,,成績全到,"30 ","49 ","30 ","49 ",,
f12d018870f8022be528c4ae551b143df5327f79582dc9934e3c7087461ef484,地球科學學系,2年級,,"17 ","57 ",81.09,全班成績已到鎖定排名,"17 ","57 ",,,成績全到,"16 ","52 ","16 ","52 ",,,1031,"16 ","57 ",79.15,全班成績已到鎖定排名,"16 ","57 ",,,成績全到,"15 ","52 ","15 ","52 ",,
10a03260633ae61acef0cdcb2f5d8f65012b9114517de643f8198836713492a6,機械工程學系碩士在職專班,2年級,,"12 ","27 ",85.70,全班成績已到鎖定排名,"12 ","27 ",,,成績全到,"12 ","27 ","12 ","27 ",,,1031,"12 ","27 ",85.97,全班成績已到鎖定排名,"12 ","27 ",,,成績全到,"12 ","27 ","12 ","27 ",,
946feb5bcc3aa846b1e595ac89513d17a356fad468cc4ccd8e1243ff2fe97057,機械工程學系碩士在職專班,2年級,,"26 ","27 ",75.00,全班成績已到鎖定排名,"26 ","27 ",,,成績全到,"26 ","27 ","26 ","27 ",,,1031,"24 ","27 ",80.27,全班成績已到鎖定排名,"24 ","27 ",,,成績全到,"24 ","27 ","24 ","27 ",,
9baa42e23aee1e5d3cbbe075c786019e874c0a95ad02458eed306a98458674d6,化學學系碩士班,2年級,,"45 ","57 ",86.00,全班成績已到鎖定排名,"45 ","57 ",,,成績全到,"45 ","57 ","45 ","57 ",,,1031,"37 ","57 ",81.64,全班成績已到鎖定排名,"37 ","57 ",,,成績全到,"37 ","57 ","37 ","57 ",,
27d9c9f0adf7e8f009938a9a8f4b95ab4e3e0cc517dff6fe17a64077d0f57879,物理學系碩士班,2年級,,"17 ","23 ",76.00,全班成績已到鎖定排名,"17 ","23 ",,,成績全到,"17 ","23 ","17 ","23 ",,,1031,"21 ","23 ",72.44,全班成績已到鎖定排名,"21 ","23 ",,,成績全到,"21 ","23 ","21 ","23 ",,
538525c1d9637b62e7030a9f252a7149a09412dbae1ecbacefe2bb1b37190e25,數學系,3年級1班,,"23 ","38 ",68.78,全班成績已到鎖定排名,"43 ","74 ",,,成績全到,"21 ","36 ","39 ","69 ",,,1031,"28 ","38 ",66.17,全班成績已到鎖定排名,"51 ","74 ",,,成績全到,"26 ","36 ","47 ","69 ",,
7c88e398b73f983f96de69f04492017831c29b50402bf98274fa0bac64a37495,國際永續發展碩士在職專班,2年級,,"6  ","11 ",83.29,全班成績已到鎖定排名,"6  ","11 ",,,成績全到,"6  ","11 ","6  ","11 ",,,1031,"6  ","11 ",83.53,全班成績已到鎖定排名,"6  ","11 ",,,成績全到,"6  ","11 ","6  ","11 ",,
b00cc37e2a689fed90b235a8c2b58e31cd5e7899b7da22ef2c6dbc68a9d68e9d,地球科學學系,3年級,,"10 ","50 ",85.11,全班成績已到鎖定排名,"10 ","50 ",,,成績全到,"10 ","49 ","10 ","49 ",,,1031,"15 ","50 ",81.77,全班成績已到鎖定排名,"15 ","50 ",,,成績全到,"15 ","49 ","15 ","49 ",,
62927475eeeef1cce19bb0d400e04b4d4c6fafa847307599e152a30c089ec245,地球科學學系,3年級,,"14 ","50 ",83.44,全班成績已到鎖定排名,"14 ","50 ",,,成績全到,"14 ","49 ","14 ","49 ",,,1031,"20 ","50 ",79.72,全班成績已到鎖定排名,"20 ","50 ",,,成績全到,"20 ","49 ","20 ","49 ",,
648a1ff3912140bfddfe0bf08f78ed247e79544c92f305f425c3742216279f5d,地球科學學系,3年級,,"23 ","50 ",75.06,全班成績已到鎖定排名,"23 ","50 ",,,成績全到,"23 ","49 ","23 ","49 ",,,1031,"35 ","50 ",73.72,全班成績已到鎖定排名,"35 ","50 ",,,成績全到,"35 ","49 ","35 ","49 ",,
5435d7d0e5f3439cf57823f9990ea4850e1d1cc672db1503ff3e3639b25a75ac,化學學系碩士班,2年級,,"48 ","57 ",85.00,全班成績已到鎖定排名,"48 ","57 ",,,成績全到,"48 ","57 ","48 ","57 ",,,1031,"32 ","57 ",82.55,全班成績已到鎖定排名,"32 ","57 ",,,成績全到,"32 ","57 ","32 ","57 ",,
232cfa9e2db57680d35846b342bd3dc7f36bff01e17d912b215b599c478b68a1,化學工程與材料工程學系,2年級,,"21 ","52 ",75.35,全班成績已到鎖定排名,"21 ","52 ",,,成績全到,"20 ","49 ","20 ","49 ",,,1031,"23 ","52 ",76.17,全班成績已到鎖定排名,"23 ","52 ",,,成績全到,"22 ","49 ","22 ","49 ",,
bccc3753c8fb666638363e6d7357eb92e7f55eaa5c0bfb5877da7625cffd5b6d,化學工程與材料工程學系,2年級,,"25 ","52 ",74.58,全班成績已到鎖定排名,"25 ","52 ",,,成績全到,"24 ","49 ","24 ","49 ",,,1031,"25 ","52 ",75.55,全班成績已到鎖定排名,"25 ","52 ",,,成績全到,"24 ","49 ","24 ","49 ",,
c51333c299cbdc8644816f02bd1aa0b34d072f7014db6d5456dc28146e1014b4,歷史研究所碩士班,4年級,,"2  ","12 ",0,全班成績已到鎖定排名,"2  ","12 ",,,成績全到,"2  ","12 ","2  ","12 ",,,1031,"4  ","12 ",88.25,全班成績已到鎖定排名,"4  ","12 ",,,成績全到,"4  ","12 ","4  ","12 ",,
210bc788790391027dca0cb541e931d160e5c4036e1d812b6e02b67c19dbad49,通訊工程學系碩士在職專班,4年級,,"0  ","12 ",0,全班成績已到鎖定排名,"0  ","12 ",,,成績全到,"0  ","12 ","0  ","12 ",,,1031,"3  ","12 ",87.28,全班成績已到鎖定排名,"3  ","12 ",,,成績全到,"3  ","12 ","3  ","12 ",,
17f8ed24ea8e6ff752a3259368a0beeedd4cbbf1c7c7822f5a6c7009b7f94b59,通訊工程學系碩士在職專班,3年級,,"2  ","12 ",0,全班成績已到鎖定排名,"2  ","12 ",,,成績全到,"2  ","12 ","2  ","12 ",,,1031,"10 ","12 ",80.22,全班成績已到鎖定排名,"10 ","12 ",,,成績全到,"10 ","12 ","10 ","12 ",,
c62b1901a2b06ba2998386072d616b8f901f0f39ba268d16f57ee4cde646f3cd,歷史研究所碩士班,2年級,,"8  ","11 ",86.50,全班成績已到鎖定排名,"8  ","11 ",,,成績全到,"8  ","11 ","8  ","11 ",,,1031,"4  ","11 ",88.00,全班成績已到鎖定排名,"4  ","11 ",,,成績全到,"4  ","11 ","4  ","11 ",,
3b33ed7e0da71af3d37e317864bbd695f33791eccc45ed4c13c61c6779f0a7ab,網路學習科技研究所碩士班,1年級,,"1  ","16 ",93.50,全班成績已到鎖定排名,"1  ","16 ",,,成績全到,"1  ","16 ","1  ","16 ",,,1031,"2  ","16 ",92.00,全班成績已到鎖定排名,"2  ","16 ",,,成績全到,"2  ","16 ","2  ","16 ",,
f64155f8e5271aeb129f55f08b49c813885961666919a04d227a12eae998e090,資訊工程學系軟體工程碩士班,2年級,,"7  ","7  ",0,全班成績已到鎖定排名,"7  ","7  ",,,成績全到,"7  ","7  ","7  ","7  ",,,1031,"6  ","7  ",84.75,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
19cdd7b562daf0491d885ec88c109b89d7f125820bc8f987dd3435fec4d4c784,通訊工程學系碩士在職專班,2年級,,"1  ","24 ",93.20,全班成績已到鎖定排名,"1  ","24 ",,,成績全到,"1  ","24 ","1  ","24 ",,,1031,"2  ","24 ",94.52,全班成績已到鎖定排名,"2  ","24 ",,,成績全到,"2  ","24 ","2  ","24 ",,
63537c6bbf0535188861b19a34bfef06dc39aab349108a2efc9a50db06c36883,通訊工程學系碩士在職專班,2年級,,"17 ","24 ",81.23,全班成績已到鎖定排名,"17 ","24 ",,,成績全到,"17 ","24 ","17 ","24 ",,,1031,"22 ","24 ",78.50,全班成績已到鎖定排名,"22 ","24 ",,,成績全到,"22 ","24 ","22 ","24 ",,
cff67d2c001a4c8473c0824b9bf279624a3318f5607cad764496f0819af5f98c,中國文學系,2年級,,"8  ","50 ",88.64,全班成績已到鎖定排名,"8  ","50 ",,,成績全到,"7  ","48 ","7  ","48 ",,,1031,"7  ","50 ",87.69,全班成績已到鎖定排名,"7  ","50 ",,,成績全到,"6  ","48 ","6  ","48 ",,
ad127c2404f6b3cf38c203bd4090a69f69b3dfcda9d74b902fb42dbf41f57711,化學學系碩士班,2年級,,"39 ","57 ",87.00,全班成績已到鎖定排名,"39 ","57 ",,,成績全到,"39 ","57 ","39 ","57 ",,,1031,"39 ","57 ",81.26,全班成績已到鎖定排名,"39 ","57 ",,,成績全到,"39 ","57 ","39 ","57 ",,
4fd36d1ba7f3ac5217da668b667baac17f9b75f07b2f52d2e65760fbba7730f4,化學學系碩士班,2年級,,"54 ","57 ",81.80,全班成績已到鎖定排名,"54 ","57 ",,,成績全到,"54 ","57 ","54 ","57 ",,,1031,"55 ","57 ",75.80,全班成績已到鎖定排名,"55 ","57 ",,,成績全到,"55 ","57 ","55 ","57 ",,
f78d7f922b2623e433a30fd70ac6c38ee46fc73f1062a4adafb8365dc1fe38fc,化學學系碩士班,2年級,,"39 ","57 ",87.00,全班成績已到鎖定排名,"39 ","57 ",,,成績全到,"39 ","57 ","39 ","57 ",,,1031,"54 ","57 ",76.32,全班成績已到鎖定排名,"54 ","57 ",,,成績全到,"54 ","57 ","54 ","57 ",,
85f94bbb3ab9f976f5dd19b5669158b008a2340cf75577c794085f757dc8dc7e,化學學系碩士班,2年級,,"7  ","57 ",90.50,全班成績已到鎖定排名,"7  ","57 ",,,成績全到,"7  ","57 ","7  ","57 ",,,1031,"9  ","57 ",86.64,全班成績已到鎖定排名,"9  ","57 ",,,成績全到,"9  ","57 ","9  ","57 ",,
b538c04b335b90a7eb61674522edfe5df202fbff6d1788eef10dc7074c6761a3,化學學系碩士班,2年級,,"15 ","57 ",89.50,全班成績已到鎖定排名,"15 ","57 ",,,成績全到,"15 ","57 ","15 ","57 ",,,1031,"6  ","57 ",87.68,全班成績已到鎖定排名,"6  ","57 ",,,成績全到,"6  ","57 ","6  ","57 ",,
a49a8a38e8bbd709cd05add80818ee5b5e3676e23515d8892f8433bd50eda6d1,化學學系碩士班,2年級,,"49 ","57 ",84.50,全班成績已到鎖定排名,"49 ","57 ",,,成績全到,"49 ","57 ","49 ","57 ",,,1031,"12 ","57 ",85.64,全班成績已到鎖定排名,"12 ","57 ",,,成績全到,"12 ","57 ","12 ","57 ",,
0a3546ef6b3aee765c6fef37814a3d4744049a4c9a70661adfbb143342617fdb,化學學系碩士班,2年級,,"27 ","57 ",88.00,全班成績已到鎖定排名,"27 ","57 ",,,成績全到,"27 ","57 ","27 ","57 ",,,1031,"36 ","57 ",81.82,全班成績已到鎖定排名,"36 ","57 ",,,成績全到,"36 ","57 ","36 ","57 ",,
1efc81ab0bbe659b1de7d590d87cdca9937a25b13db336f8c4759083dbbba4df,化學學系碩士班,2年級,,"7  ","57 ",90.50,全班成績已到鎖定排名,"7  ","57 ",,,成績全到,"7  ","57 ","7  ","57 ",,,1031,"5  ","57 ",87.86,全班成績已到鎖定排名,"5  ","57 ",,,成績全到,"5  ","57 ","5  ","57 ",,
7570d3fa8b5ed6f4b3618fa228d547100ee584b77af51eb2b464d7a75b83e6bb,機械工程學系,3年級2班,先進材料與精密製造組,"39 ","48 ",65.26,全班成績已到鎖定排名,122,145,"39 ","48 ",成績全到,,,,,,,1031,"40 ","48 ",65.59,全班成績已到鎖定排名,118,145,"40 ","48 ",成績全到,,,,,,
6bbb35ecf15baed6c8fd67ddfe6d7c072a4eb1db0b59a25085be6951f71ea921,英美語文學系,2年級,,"53 ","57 ",74.89,全班成績已到鎖定排名,"53 ","57 ",,,成績全到,"53 ","57 ","53 ","57 ",,,1031,"46 ","57 ",79.33,全班成績已到鎖定排名,"46 ","57 ",,,成績全到,"46 ","57 ","46 ","57 ",,
