學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
c770a8378d5618c9c4692a2091be1729534b24002bd01120fdb31cba38039b81,水文與海洋科學研究所博士班,7年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1072,"1  ","1  ",89.00,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
e9962631957257585a01ea505ef24ae2188d03dad56483e20b9163e3acad21fb,資訊工程學系博士班,6年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"3  ","4  ",86.83,全班成績已到鎖定排名,"3  ","4  ",,,成績全到,"3  ","4  ","3  ","4  ",,
292060ed9d1dcc0a73ca3d3e5740c11d1ec37fc418f369eeb7adaf2032accbcb,天文研究所博士班,6年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1072,"1  ","1  ",83.79,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
d87f09be3d4cbdb9c1af25f56393b180bfb5adf7457b6496b84dd96f01e9798c,中國文學系,4年級,,"49 ","53 ",66.50,全班成績已到鎖定排名,"49 ","53 ",,,成績全到,,,,,,,1072,"47 ","53 ",71.61,全班成績已到鎖定排名,"47 ","53 ",,,成績全到,,,,,,
629c22907dcd08002cc8dad1864ea0646b72da0bc4ae6827c7157c51c4b746ff,機械工程學系博士班,5年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"3  ","6  ",83.05,全班成績已到鎖定排名,"3  ","6  ",,,成績全到,"3  ","6  ","3  ","6  ",,
14425ad079c5114e0ab9ab464c8f36060683f7738cbcea65700383c50471c343,太空科學研究所博士班,7年級,,"2  ","5  ",0,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,,1072,"4  ","5  ",85.20,全班成績已到鎖定排名,"4  ","5  ",,,成績全到,"4  ","5  ","4  ","5  ",,
e8dbb7585d4db36d6407c8396a4892e89b71c54f1e4d2736a68eb9b9a8cd66a6,電機工程學系,4年級2班,,"53 ","54 ",37.50,全班成績已到鎖定排名,105,106,,,成績全到,"50 ","51 ","99 ",100,,,1072,"51 ","54 ",63.01,全班成績已到鎖定排名,102,106,,,成績全到,"48 ","51 ","96 ",100,,
e969963fb2ed77f9d47e2e66bb5dd9077a401aa63c72958e966e4518940f3bb9,營建管理研究所碩士在職專班,5年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"4  ","4  ",82.33,全班成績已到鎖定排名,"4  ","4  ",,,成績全到,"4  ","4  ","4  ","4  ",,
8108b9137586c8b75d1aa8cd3014a4ef572957eafbd49d3f3896c5fe275f15f1,生醫科學與工程學系生物醫學工程博士班,5年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1072,"1  ","1  ",89.27,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
6419de60420d3779400df92aae6360aeb4a5c057e04712fc28092069a0ea15cc,機械工程學系碩士在職專班,4年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"3  ","7  ",85.86,全班成績已到鎖定排名,"3  ","7  ",,,成績全到,"3  ","7  ","3  ","7  ",,
a2f61d0e9db0f5d93ae86ca84d6bb57975fe9d87a9778af6eaa9131717f2cd1c,客家語文暨社會科學學系客家語文碩士班,4年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1072,"4  ","5  ",84.18,全班成績已到鎖定排名,"4  ","5  ",,,成績全到,"4  ","5  ","4  ","5  ",,
b88e5761077c7d8d4af69574a9a36759c7c2e444b1ccf487c64e4d326d4d072c,客家語文暨社會科學學系客家研究博士班,6年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"2  ","3  ",89.13,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
a8e87ff39784d6ea4cdd401e9b477ce64adc53d09645fa29390f85f5a5b44fd5,機械工程學系碩士班,4年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"1  ","7  ",82.33,全班成績已到鎖定排名,"1  ","7  ",,,成績全到,"1  ","7  ","1  ","7  ",,
f4e8abc6fd6095623ff34e7559ddd66e51e2ac88519d9d5475bc19c15cf0082e,資訊工程學系博士班,6年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"1  ","4  ",88.17,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,
2d8cc7b61a97d67712b248a99b99c9c76cd4e9aaa84a80584f75d66c035cca3e,機械工程學系博士班,6年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"3  ","3  ",82.33,全班成績已到鎖定排名,"3  ","3  ",,,成績全到,"3  ","3  ","3  ","3  ",,
dc7ad768a3351ec65f31a8656423a84460b895d60a2fbab591ba2e80878a034a,物理學系博士班,7年級,,"1  ","4  ",95.00,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,,1072,"2  ","4  ",84.73,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
0d6cd5e6fe408d44c3b2a9e5f6cc8a89bb1bc6d3e081d2396785ef2f9211a2fd,客家語文暨社會科學學系客家研究碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"7  ","7  ",84.42,全班成績已到鎖定排名,"7  ","7  ",,,成績全到,"7  ","7  ","7  ","7  ",,
9709f6146de7ac7261f7b8e27ec486d0f48c9df1004b507cc891c8700f6612f7,物理學系博士班,6年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"1  ","6  ",91.17,全班成績已到鎖定排名,"1  ","6  ",,,成績全到,"1  ","6  ","1  ","6  ",,
4107c9bc33d42f42f5c21ed33579dba49610fb43814ad5f3f96be92169467ed3,物理學系博士班,5年級,,"0  ","8  ",0,全班成績已到鎖定排名,"0  ","8  ",,,成績全到,"0  ","8  ","0  ","8  ",,,1072,"2  ","8  ",88.13,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,
471e48ab775b92e05dd386af655a38721c436c1225d9a026233011dc4f8c8a71,客家語文暨社會科學學系客家研究碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"2  ","7  ",90.92,全班成績已到鎖定排名,"2  ","7  ",,,成績全到,"2  ","7  ","2  ","7  ",,
21774202efb97ba79128e51208a393958633420e4b246843a6b5afc907522940,物理學系博士班,6年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"6  ","6  ",83.37,全班成績已到鎖定排名,"6  ","6  ",,,成績全到,"6  ","6  ","6  ","6  ",,
f7267bfb1ecd1acde041d717ab0302e67a6698f67a2c2bc83fe85bb55d226c50,機械工程學系光機電工程博士班,7年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"3  ","3  ",78.67,全班成績已到鎖定排名,"3  ","3  ",,,成績全到,"3  ","3  ","3  ","3  ",,
12888fcc2dd605feac02381dcf4d70bff611a116708d6228f0ce27874b689283,大氣科學學系大氣物理博士班,7年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"3  ","3  ",86.53,全班成績已到鎖定排名,"3  ","3  ",,,成績全到,"3  ","3  ","3  ","3  ",,
07e6de9f8ffb9f59786796914e0b5ba6e0150d30ead78425d238fe60700df3d6,土木工程學系博士班,6年級,,"2  ","3  ",87.25,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,,1072,"1  ","3  ",89.00,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
f03ba5db68a68560f02b24df93a80b9d09402c023492c114aa4bc466b31766f8,機械工程學系碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"1  ","7  ",89.33,全班成績已到鎖定排名,"1  ","7  ",,,成績全到,"1  ","7  ","1  ","7  ",,
df51286842ef9bc7a31778d7cb2eeb8ee6a54b050202a94ee54803d8df443ab2,大氣科學學系大氣物理博士班,6年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1072,"2  ","2  ",87.08,全班成績已到鎖定排名,"2  ","2  ",,,成績全到,"2  ","2  ","2  ","2  ",,
68f3ceed81ab2d2ef0ce4f426cf809795151a9edfd46bf4a0b52906cb7f49b8d,機械工程學系博士班,6年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"1  ","3  ",91.83,全班成績已到鎖定排名,"1  ","3  ",,,成績全到,"1  ","3  ","1  ","3  ",,
cb8c95099bd489323eb6f4130c5d738a2840952821ddc14447b2fee132d03d14,生命科學系博士班,6年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"4  ","6  ",83.55,全班成績已到鎖定排名,"4  ","6  ",,,成績全到,"4  ","6  ","4  ","6  ",,
c5356db73fd44639d3ff75d385816ef89969f9f449c0d837233edb3c32dafcd5,太空科學研究所博士班,7年級,,"2  ","5  ",0,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,,1072,"2  ","5  ",89.00,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,
4912d5c30798913c7042156538d4fac3350923242d2f5ce210d941d115bffa0c,物理學系,4年級,,"1  ","57 ",95.00,全班成績已到鎖定排名,"1  ","57 ",,,成績全到,"1  ","55 ","1  ","55 ",,,1072,"56 ","57 ",57.13,全班成績已到鎖定排名,"56 ","57 ",,,成績全到,"54 ","55 ","54 ","55 ",,
acdeb494829f67b37b165af9249914cd161566b0b910939d395b3901ef2ee478,太空科學研究所博士班,4年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1072,"2  ","2  ",86.17,全班成績已到鎖定排名,"2  ","2  ",,,成績全到,"2  ","2  ","2  ","2  ",,
7bb847c9e91c8378f49bd1f41b3a2811e59a43af4fc82d1377dd019c9de24e61,環境工程研究所碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"6  ","7  ",81.53,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
e52b85c8863cc8415a154aa9d99efb826fcbf88e0559bf919322b59caf9c4dec,土木工程學系博士班,5年級,,"3  ","5  ",72.00,全班成績已到鎖定排名,"3  ","5  ",,,成績全到,"3  ","5  ","3  ","5  ",,,1072,"2  ","5  ",87.00,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,
e6d941356fac71f467f00876d049e72c0e820c8228428f381a044afdcd16d2ff,機械工程學系碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"7  ","7  ",80.11,全班成績已到鎖定排名,"7  ","7  ",,,成績全到,"7  ","7  ","7  ","7  ",,
5c4adbbf08933a52a9d1fd4c0a3bcc0c03ac94e999550fdfb48dd6a2c4a54a4c,大氣科學學系大氣物理博士班,7年級,,"0  ","3  ",0,全班成績已到鎖定排名,"0  ","3  ",,,成績全到,"0  ","3  ","0  ","3  ",,,1072,"2  ","3  ",90.50,全班成績已到鎖定排名,"2  ","3  ",,,成績全到,"2  ","3  ","2  ","3  ",,
27b2abbe522387bba5719e928024b08725d99a7dcb561defea82a525d4a31a25,客家語文暨社會科學學系客家研究碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"4  ","7  ",88.92,全班成績已到鎖定排名,"4  ","7  ",,,成績全到,"4  ","7  ","4  ","7  ",,
baad8dc027f7a0be456f159761ae0e50d1e345b59c17fe31f5bf121c91ef5da1,中國文學系,4年級,,"50 ","53 ",0,全班成績已到鎖定排名,"50 ","53 ",,,成績全到,"44 ","47 ","44 ","47 ",,,1072,"52 ","53 ",66.13,全班成績已到鎖定排名,"52 ","53 ",,,成績全到,"46 ","47 ","46 ","47 ",,
e14ec895c814c795fa46be01de0af736834921a351fc666eed31647953a6a397,生命科學系博士班,6年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"3  ","6  ",86.20,全班成績已到鎖定排名,"3  ","6  ",,,成績全到,"3  ","6  ","3  ","6  ",,
8cb0aa8a17eadea361bc47a8711860d278698e461a84ae685529b34894e808e0,生命科學系博士班,7年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"3  ","6  ",89.21,全班成績已到鎖定排名,"3  ","6  ",,,成績全到,"3  ","6  ","3  ","6  ",,
cb2ea0e0734cbdfe7a42cd44110afb4bd22089fa850cd6e4a30718a2d1939a20,化學學系博士班,6年級,,"3  ","5  ",85.00,全班成績已到鎖定排名,"3  ","5  ",,,成績全到,"3  ","5  ","3  ","5  ",,,1072,"2  ","5  ",89.36,全班成績已到鎖定排名,"2  ","5  ",,,成績全到,"2  ","5  ","2  ","5  ",,
aad622854a60e5e4e2fbf2edaccf6ed2d8f8db4dcf490513b600a71eacfd7b70,營建管理研究所碩士在職專班,5年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"1  ","4  ",87.42,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,
8d75cd7ddcfead410e76f38c95700c9b779b07185865a93314f50cb94cad9e9e,哲學研究所博士班,6年級,,"1  ","4  ",87.00,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,,1072,"4  ","4  ",83.68,全班成績已到鎖定排名,"4  ","4  ",,,成績全到,"4  ","4  ","4  ","4  ",,
5c35be786553564d49884d39490ac32d35e5dde02d0d154766766ea14b814ce9,人力資源管理研究所博士班,7年級,,"0  ","1  ",0,全班成績已到鎖定排名,"0  ","1  ",,,成績全到,"0  ","1  ","0  ","1  ",,,1072,"1  ","1  ",90.76,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
6acd07802dc6b0cf495751abeb992c2f101e3f624d3773fad61e2c9fd68f7518,資訊工程學系博士班,7年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"1  ","4  ",91.50,全班成績已到鎖定排名,"1  ","4  ",,,成績全到,"1  ","4  ","1  ","4  ",,
ef2d9c370d75600f382d79ae8a5170f6d0c878b49c48953cdd885abbb7db8663,產業經濟研究所碩士在職專班,4年級,,"0  ","2  ",0,全班成績已到鎖定排名,"0  ","2  ",,,成績全到,"0  ","2  ","0  ","2  ",,,1072,"2  ","2  ",82.08,全班成績已到鎖定排名,"2  ","2  ",,,成績全到,"2  ","2  ","2  ","2  ",,
fd5f1810f82321cdef4f1aca3f23d5b07d2ec330e81861d60ca6cfed044c9ccb,電機工程學系博士班,7年級,,"0  ","10 ",0,全班成績已到鎖定排名,"0  ","10 ",,,成績全到,"0  ","10 ","0  ","10 ",,,1072,"3  ","10 ",86.00,全班成績已到鎖定排名,"3  ","10 ",,,成績全到,"3  ","10 ","3  ","10 ",,
6bbae0a6000b823939fa9346c65389aa3d81539faa7982f48a0665fd8c11faa3,資訊管理學系博士班,6年級,,"1  ","1  ",90.00,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,,1072,"1  ","1  ",89.68,全班成績已到鎖定排名,"1  ","1  ",,,成績全到,"1  ","1  ","1  ","1  ",,
3a181ff6fba21409b91ebd16c2c93477611a6c096b1b32219f9404361f810095,機械工程學系碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"5  ","7  ",81.36,全班成績已到鎖定排名,"5  ","7  ",,,成績全到,"5  ","7  ","5  ","7  ",,
bf3c1209121979f1bfd1012e61e48fd08c39430e59606e88e1bf03abea1055ea,機械工程學系碩士在職專班,5年級,,"0  ","7  ",0,全班成績已到鎖定排名,"0  ","7  ",,,成績全到,"0  ","7  ","0  ","7  ",,,1072,"6  ","7  ",80.81,全班成績已到鎖定排名,"6  ","7  ",,,成績全到,"6  ","7  ","6  ","7  ",,
332e2d0c908c105cf4a2b4e34c7462438d091d9ea096706f3fdbb41cbe0d736d,學習與教學研究所博士班,6年級,,"0  ","4  ",0,全班成績已到鎖定排名,"0  ","4  ",,,成績全到,"0  ","4  ","0  ","4  ",,,1072,"2  ","4  ",90.13,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,
046a8597bfed2f5ff3201878674c428ba42ecdd176b2335de5745a7d4f693730,中國文學系博士班,5年級,,"2  ","8  ",0,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,,1072,"3  ","8  ",90.29,全班成績已到鎖定排名,"3  ","8  ",,,成績全到,"3  ","8  ","3  ","8  ",,
a5410d7a960b2e1c5f59bb62ca70c3b868bc42012775473b0d2c7330c2e18c37,中國文學系博士班,5年級,,"2  ","8  ",0,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,,1072,"5  ","8  ",88.71,全班成績已到鎖定排名,"5  ","8  ",,,成績全到,"5  ","8  ","5  ","8  ",,
71cbcadd4450ddb855cb532e400b25a9fc11570faa6d496e71defd3cc2478583,中國文學系博士班,5年級,,"2  ","8  ",0,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,,1072,"8  ","8  ",86.23,全班成績已到鎖定排名,"8  ","8  ",,,成績全到,"8  ","8  ","8  ","8  ",,
d48d86cfc0ec928c94b0cd1055cc864c0771bc3b31eeed996fede897c81f365e,中國文學系博士班,7年級,,"0  ","5  ",0,全班成績已到鎖定排名,"0  ","5  ",,,成績全到,"0  ","5  ","0  ","5  ",,,1072,"3  ","5  ",89.14,全班成績已到鎖定排名,"3  ","5  ",,,成績全到,"3  ","5  ","3  ","5  ",,
f6161dcfa3a3d01a7e73b9a661ab5baf2fc1ef1c9c4273dd31654d843ff3c532,生命科學系博士班,7年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"5  ","6  ",77.08,全班成績已到鎖定排名,"5  ","6  ",,,成績全到,"5  ","6  ","5  ","6  ",,
504c7fe115d31e5eb89bf3b511f6771435d618f340ed36f9e89b269b4dcf00ae,生命科學系博士班,6年級,,"0  ","6  ",0,全班成績已到鎖定排名,"0  ","6  ",,,成績全到,"0  ","6  ","0  ","6  ",,,1072,"6  ","6  ",80.16,全班成績已到鎖定排名,"6  ","6  ",,,成績全到,"6  ","6  ","6  ","6  ",,
0f6a4678be8ff3e2a3ad85adb24e2959646b57044d809de0a56e278c8a0ff44b,哲學研究所博士班,7年級,,"2  ","4  ",0,全班成績已到鎖定排名,"2  ","4  ",,,成績全到,"2  ","4  ","2  ","4  ",,,1072,"4  ","4  ",83.60,全班成績已到鎖定排名,"4  ","4  ",,,成績全到,"4  ","4  ","4  ","4  ",,
