學號,系所名稱,年級班別,組別,學期-班一般名次,學期-班一般人數,學期-平均成績,學期-鎖定排名,學期-系一般名次,學期-系一般人數,學期-組一般名次,學期-組一般人數,學期-成績是否全到,學期-班名次,學期-班人數,學期-系名次,學期-系人數,學期-組名次,學期-組人數,學年學期,累計-班一般名次,累計-班一般人數,累計-平均成績,累計-鎖定排名,累計-系一般名次,累計-系一般人數,累計-組一般名次,累計-組一般人數,累計-成績是否全到,累計-班名次,累計-班人數,累計-系名次,累計-系人數,累計-組名次,累計-組人數
4c07a6a1e407e6270046d3ec43a8014728cf461463ec15bbc67af60a553b24be,英美語文學系,1年級,,"34 ","60 ",82.13,全班成績已到鎖定排名,"34 ","60 ",,,成績全到,"34 ","60 ","34 ","60 ",,,1021,"34 ","60 ",82.13,全班成績已到鎖定排名,"34 ","60 ",,,成績全到,"34 ","60 ","34 ","60 ",,
2609352fb8c3d46267704cc806817005361aefa41b7f3eec9a97bb0fa616dabb,機械工程學系,3年級3班,設計與分析組,,,92.50,全班成績已到鎖定排名,,,,,成績全到,,,,,,,1021,,,92.50,全班成績已到鎖定排名,,,,,成績全到,,,,,,
d43e2869f45fa4235e59d9331e94af4abf219439218292788921c82df797bbc9,化學工程與材料工程學系,1年級,,"45 ","50 ",69.83,全班成績已到鎖定排名,"45 ","50 ",,,成績全到,"45 ","50 ","45 ","50 ",,,1021,"45 ","50 ",69.83,全班成績已到鎖定排名,"45 ","50 ",,,成績全到,"45 ","50 ","45 ","50 ",,
93a787df78134579253a43d0ca4e7d62e0c45ac5f5eadad454aa245d1646d0db,化學工程與材料工程學系,1年級,,"3  ","50 ",85.29,全班成績已到鎖定排名,"3  ","50 ",,,成績全到,"3  ","50 ","3  ","50 ",,,1021,"3  ","50 ",85.29,全班成績已到鎖定排名,"3  ","50 ",,,成績全到,"3  ","50 ","3  ","50 ",,
4bff6611baddf27ed5f39c3aee6862b5a503a24a34528a41a53f66ee5f3c9598,化學工程與材料工程學系,1年級,,"41 ","50 ",71.35,全班成績已到鎖定排名,"41 ","50 ",,,成績全到,"41 ","50 ","41 ","50 ",,,1021,"41 ","50 ",71.35,全班成績已到鎖定排名,"41 ","50 ",,,成績全到,"41 ","50 ","41 ","50 ",,
84d7534679dcf964774bcc5ec926e9cb66d12357263d471898e9c552ad6864de,化學工程與材料工程學系,1年級,,"10 ","50 ",80.00,全班成績已到鎖定排名,"10 ","50 ",,,成績全到,"10 ","50 ","10 ","50 ",,,1021,"11 ","50 ",80.00,全班成績已到鎖定排名,"11 ","50 ",,,成績全到,"11 ","50 ","11 ","50 ",,
6bbb35ecf15baed6c8fd67ddfe6d7c072a4eb1db0b59a25085be6951f71ea921,英美語文學系,1年級,,"43 ","60 ",80.75,全班成績已到鎖定排名,"43 ","60 ",,,成績全到,"43 ","60 ","43 ","60 ",,,1021,"43 ","60 ",80.75,全班成績已到鎖定排名,"43 ","60 ",,,成績全到,"43 ","60 ","43 ","60 ",,
974d2abf66b98af52eebaef8fa6af519fae3b16344355b2259023f8f343a95c0,學習與教學研究所碩士班,2年級,,"1  ","8  ",95.50,全班成績已到鎖定排名,"1  ","8  ",,,成績全到,"1  ","8  ","1  ","8  ",,,1021,"2  ","8  ",93.00,全班成績已到鎖定排名,"2  ","8  ",,,成績全到,"2  ","8  ","2  ","8  ",,
6b67a9f048f67cbd3d382462cf79dbceae337d95fb073a6c0b40eec9f90a8438,學習與教學研究所碩士班,1年級,,"4  ","13 ",91.00,全班成績已到鎖定排名,"4  ","13 ",,,成績全到,"4  ","13 ","4  ","13 ",,,1021,"7  ","13 ",89.67,全班成績已到鎖定排名,"7  ","13 ",,,成績全到,"7  ","13 ","7  ","13 ",,
5da631928f9a1acd270ecbd04bcc0e6411430c2c9937bb1443147049c1f3d50b,經濟學系,3年級,,"53 ","66 ",71.54,全班成績已到鎖定排名,"53 ","66 ",,,成績全到,"48 ","60 ","48 ","60 ",,,1021,"57 ","66 ",68.78,全班成績已到鎖定排名,"57 ","66 ",,,成績全到,"51 ","60 ","51 ","60 ",,
247e975edc55dc1fd6f4331a595cece397cd39b4b91f7a5763c2e55f7e234906,經濟學系,3年級,,"15 ","66 ",86.25,全班成績已到鎖定排名,"15 ","66 ",,,成績全到,"14 ","60 ","14 ","60 ",,,1021,"42 ","66 ",75.32,全班成績已到鎖定排名,"42 ","66 ",,,成績全到,"37 ","60 ","37 ","60 ",,
4589bbb871eafa7d2810700523faacbea45ee5b5a7d665bb9c30ca85e684210d,資訊工程學系碩士班,2年級,,"53 ",105,0,全班成績已到鎖定排名,"53 ",105,,,成績全到,"53 ",105,"53 ",105,,,1021,100,105,78.00,全班成績已到鎖定排名,100,105,,,成績全到,100,105,100,105,,
ec0428f7f3dfc2b545062ab41c89f43ead59d868a8d51c0998dbefd8c73ec72e,網路學習科技研究所碩士班,1年級,,"9  ","17 ",88.50,全班成績已到鎖定排名,"9  ","17 ",,,成績全到,"9  ","17 ","9  ","17 ",,,1021,"9  ","17 ",88.50,全班成績已到鎖定排名,"9  ","17 ",,,成績全到,"9  ","17 ","9  ","17 ",,
7b5b2e08e299698f04ea503dda14acfb6f64e73d0ceb874a1e9c6ee0122a6d71,機械工程學系,2年級1班,光機電工程組,"28 ","54 ",73.46,全班成績已到鎖定排名,"67 ",156,"28 ","54 ",成績全到,,,,,,,1021,"26 ","54 ",73.46,全班成績已到鎖定排名,"63 ",156,"26 ","54 ",成績全到,,,,,,
b8c7004b67e640b667e786b0a9dfe9d1591f5c3e481080efce7fb9b23ce107eb,營建管理研究所碩士班,2年級,,"6  ","13 ",87.33,全班成績已到鎖定排名,"6  ","13 ",,,成績全到,"6  ","13 ","6  ","13 ",,,1021,"3  ","13 ",87.38,全班成績已到鎖定排名,"3  ","13 ",,,成績全到,"3  ","13 ","3  ","13 ",,
706d6e73b545651d06fd488db352ae696ad1cf651e7a021900ade80194aaf41f,化學學系碩士班,1年級,,"17 ","60 ",84.25,全班成績已到鎖定排名,"17 ","60 ",,,成績全到,"17 ","60 ","17 ","60 ",,,1021,"17 ","60 ",84.25,全班成績已到鎖定排名,"17 ","60 ",,,成績全到,"17 ","60 ","17 ","60 ",,
487d2038a4522d17da4448d679b63baabb679ba504bb734c859080df5c806a82,化學學系碩士班,1年級,,"28 ","60 ",81.92,全班成績已到鎖定排名,"28 ","60 ",,,成績全到,"28 ","60 ","28 ","60 ",,,1021,"28 ","60 ",81.92,全班成績已到鎖定排名,"28 ","60 ",,,成績全到,"28 ","60 ","28 ","60 ",,
85f94bbb3ab9f976f5dd19b5669158b008a2340cf75577c794085f757dc8dc7e,化學學系碩士班,1年級,,"19 ","60 ",83.92,全班成績已到鎖定排名,"19 ","60 ",,,成績全到,"19 ","60 ","19 ","60 ",,,1021,"19 ","60 ",83.92,全班成績已到鎖定排名,"19 ","60 ",,,成績全到,"19 ","60 ","19 ","60 ",,
5435d7d0e5f3439cf57823f9990ea4850e1d1cc672db1503ff3e3639b25a75ac,化學學系碩士班,1年級,,"52 ","60 ",76.08,全班成績已到鎖定排名,"52 ","60 ",,,成績全到,"52 ","60 ","52 ","60 ",,,1021,"52 ","60 ",76.08,全班成績已到鎖定排名,"52 ","60 ",,,成績全到,"52 ","60 ","52 ","60 ",,
40adfb2d4242fa5a275c4ff8a26a846e72c4c28891908e374ea361e7c86654fb,化學學系碩士班,1年級,,"24 ","60 ",83.00,全班成績已到鎖定排名,"24 ","60 ",,,成績全到,"24 ","60 ","24 ","60 ",,,1021,"24 ","60 ",83.00,全班成績已到鎖定排名,"24 ","60 ",,,成績全到,"24 ","60 ","24 ","60 ",,
b9ade21359d49613d84a39c93e191fa593f67dbda085e7e52d5a594aff563b44,【舊代碼】生命科學系碩士班,2年級,,"21 ","22 ",78.25,全班成績已到鎖定排名,"21 ","22 ",,,成績全到,"21 ","22 ","21 ","22 ",,,1021,"16 ","22 ",80.56,全班成績已到鎖定排名,"16 ","22 ",,,成績全到,"16 ","22 ","16 ","22 ",,
7ba5398735fb67f2d58a3b2d1e01e67d054862bc47ac7e290950f7ccc02a0c23,【舊代碼】生命科學系碩士班,2年級,,"12 ","22 ",90.33,全班成績已到鎖定排名,"12 ","22 ",,,成績全到,"12 ","22 ","12 ","22 ",,,1021,"4  ","22 ",88.96,全班成績已到鎖定排名,"4  ","22 ",,,成績全到,"4  ","22 ","4  ","22 ",,
0abe878a5e3ff395f0ddeca50c294b7ca866f7908fa04bb269534c6e8221ee5c,化學學系碩士班,1年級,,"59 ","60 ",72.25,全班成績已到鎖定排名,"59 ","60 ",,,成績全到,"59 ","60 ","59 ","60 ",,,1021,"59 ","60 ",72.25,全班成績已到鎖定排名,"59 ","60 ",,,成績全到,"59 ","60 ","59 ","60 ",,
d69b3af8575781f54790664ff59ddd63f1c0975a65bba76a57ac032117c3c1de,化學學系碩士班,1年級,,"9  ","60 ",85.55,全班成績已到鎖定排名,"9  ","60 ",,,成績全到,"9  ","60 ","9  ","60 ",,,1021,"9  ","60 ",85.55,全班成績已到鎖定排名,"9  ","60 ",,,成績全到,"9  ","60 ","9  ","60 ",,
c230401438d89068abeaa9a9400e7b821542232bd4d707280647363fcb87d43b,經濟學系,3年級,,"29 ","66 ",83.04,全班成績已到鎖定排名,"29 ","66 ",,,成績全到,"27 ","60 ","27 ","60 ",,,1021,"37 ","66 ",77.13,全班成績已到鎖定排名,"37 ","66 ",,,成績全到,"33 ","60 ","33 ","60 ",,
cfeafe2d47b2b2195b7af24db0de71e099f82ea695c1f9dd5dd63c8269baa8e5,化學學系碩士班,1年級,,"16 ","60 ",84.31,全班成績已到鎖定排名,"16 ","60 ",,,成績全到,"16 ","60 ","16 ","60 ",,,1021,"16 ","60 ",84.31,全班成績已到鎖定排名,"16 ","60 ",,,成績全到,"16 ","60 ","16 ","60 ",,
9baa42e23aee1e5d3cbbe075c786019e874c0a95ad02458eed306a98458674d6,化學學系碩士班,1年級,,"34 ","60 ",81.15,全班成績已到鎖定排名,"34 ","60 ",,,成績全到,"34 ","60 ","34 ","60 ",,,1021,"34 ","60 ",81.15,全班成績已到鎖定排名,"34 ","60 ",,,成績全到,"34 ","60 ","34 ","60 ",,
277004e0825d6efbcf46df9ef50f73b7f51efbdd9d15f9c584c0a859261ec7fd,化學學系碩士班,1年級,,"33 ","60 ",81.20,全班成績已到鎖定排名,"33 ","60 ",,,成績全到,"33 ","60 ","33 ","60 ",,,1021,"33 ","60 ",81.20,全班成績已到鎖定排名,"33 ","60 ",,,成績全到,"33 ","60 ","33 ","60 ",,
7a45a829a9e52155e41dde51e2ba2ca3f94a2be0f0e31c7152ac43244245fe9a,化學學系碩士班,2年級,,"39 ","54 ",85.00,全班成績已到鎖定排名,"39 ","54 ",,,成績全到,"39 ","54 ","39 ","54 ",,,1021,"47 ","54 ",77.12,全班成績已到鎖定排名,"47 ","54 ",,,成績全到,"47 ","54 ","47 ","54 ",,
e4abd69833ddf8a7a763b622e46fe94d94fc8a37067b40f8b8b47862550da62f,【舊代碼】生命科學系碩士班,2年級,,"10 ","22 ",91.00,全班成績已到鎖定排名,"10 ","22 ",,,成績全到,"10 ","22 ","10 ","22 ",,,1021,"19 ","22 ",79.40,全班成績已到鎖定排名,"19 ","22 ",,,成績全到,"19 ","22 ","19 ","22 ",,
b30808daeec8c9fbbbaddd7704fda066b7c0c942960ec78cd22c3b7f941da78f,資訊工程學系,1年級2班,,"35 ","56 ",75.71,全班成績已到鎖定排名,"64 ",112,,,成績全到,"35 ","56 ","64 ",112,,,1021,"35 ","56 ",75.71,全班成績已到鎖定排名,"63 ",112,,,成績全到,"35 ","56 ","63 ",112,,
be63771fc81ea628d8e5f08159389836a9043f25c760b50d6d7d65c1c7b80a21,資訊工程學系,1年級2班,,"54 ","56 ",65.53,全班成績已到鎖定排名,102,112,,,成績全到,"54 ","56 ",102,112,,,1021,"54 ","56 ",65.53,全班成績已到鎖定排名,101,112,,,成績全到,"54 ","56 ",101,112,,
455189d63e413e4e4c9462af86de02d161e42f5f94d31b0e962eecaaf51185ca,物理學系博士班,1年級,,"4  ","10 ",90.00,全班成績已到鎖定排名,"4  ","10 ",,,成績全到,"4  ","10 ","4  ","10 ",,,1021,"4  ","10 ",90.00,全班成績已到鎖定排名,"4  ","10 ",,,成績全到,"4  ","10 ","4  ","10 ",,
56fe5dd52d127d13d280f26f12a0bfe94b3159ddb6fd66038b5ad870fba476a0,物理學系博士班,1年級,,"9  ","10 ",76.00,全班成績已到鎖定排名,"9  ","10 ",,,成績全到,"9  ","10 ","9  ","10 ",,,1021,"10 ","10 ",76.00,全班成績已到鎖定排名,"10 ","10 ",,,成績全到,"10 ","10 ","10 ","10 ",,
ac3c9d45f5496772d5a2ac986cadd23c8968d69869df4ea5f2485f1bf4f60bc4,工業管理研究所碩士班,2年級,,"8  ","32 ",94.00,全班成績已到鎖定排名,"8  ","32 ",,,成績全到,"8  ","32 ","8  ","32 ",,,1021,"14 ","32 ",86.64,全班成績已到鎖定排名,"14 ","32 ",,,成績全到,"14 ","32 ","14 ","32 ",,
123d70aee8479e4ed46483e9e71c9c261ed512d46dab6872b20eb37608f71d1b,工業管理研究所碩士班,2年級,,"12 ","32 ",92.50,全班成績已到鎖定排名,"12 ","32 ",,,成績全到,"12 ","32 ","12 ","32 ",,,1021,"24 ","32 ",84.27,全班成績已到鎖定排名,"24 ","32 ",,,成績全到,"24 ","32 ","24 ","32 ",,
d79899ca159ced069392c0c4aa23934fa9d888d9b2e215a5307bf05135347d2b,歷史研究所碩士班,2年級,,"1  ","11 ",89.00,全班成績已到鎖定排名,"1  ","11 ",,,成績全到,"1  ","11 ","1  ","11 ",,,1021,"7  ","11 ",86.25,全班成績已到鎖定排名,"7  ","11 ",,,成績全到,"7  ","11 ","7  ","11 ",,
095cec18744fb4c788958b1cd2cce2c43e29a056c23827785d5c3c7774092abf,電機工程學系碩士班,2年級,,"37 ",105,0,全班成績已到鎖定排名,"37 ",105,,,成績全到,"37 ",105,"37 ",105,,,1021,"95 ",105,75.50,全班成績已到鎖定排名,"95 ",105,,,成績全到,"95 ",105,"95 ",105,,
7af2d8eef62475c79e03e40b226ae5e396d3b5ce9dc530718b29e2086c0ee876,數學系,2年級2班,,"11 ","39 ",79.35,全班成績已到鎖定排名,"20 ","77 ",,,成績全到,"10 ","36 ","19 ","72 ",,,1021,"7  ","39 ",82.99,全班成績已到鎖定排名,"8  ","77 ",,,成績全到,"7  ","36 ","8  ","72 ",,
890e129748e3ccc9239537713f284c2599440f4c229ea5d88846a6ac655ec320,數學系,2年級2班,,"1  ","39 ",94.79,全班成績已到鎖定排名,"1  ","77 ",,,成績全到,"1  ","36 ","1  ","72 ",,,1021,"4  ","39 ",89.35,全班成績已到鎖定排名,"5  ","77 ",,,成績全到,"4  ","36 ","5  ","72 ",,
488add3ae04818005e196d778510cd7e3664aaa85230e44110477556d758857b,土木工程學系碩士在職專班,1年級,,"19 ","24 ",85.33,全班成績已到鎖定排名,"19 ","24 ",,,成績全到,"19 ","24 ","19 ","24 ",,,1021,"19 ","24 ",85.33,全班成績已到鎖定排名,"19 ","24 ",,,成績全到,"19 ","24 ","19 ","24 ",,
ee5866f9163c4fc0db1a8e6c74181f63e89c692289cf243b3feb83fa644c6eff,土木工程學系碩士在職專班,1年級,,"15 ","24 ",86.00,全班成績已到鎖定排名,"15 ","24 ",,,成績全到,"15 ","24 ","15 ","24 ",,,1021,"15 ","24 ",86.00,全班成績已到鎖定排名,"15 ","24 ",,,成績全到,"15 ","24 ","15 ","24 ",,
7cf37b15501244a0e58dc2e83f37d0dcf0a333b0e2d9c3bce2c74b93b1d7af92,機械工程學系碩士在職專班,1年級,,"13 ","28 ",85.20,全班成績已到鎖定排名,"13 ","28 ",,,成績全到,"13 ","28 ","13 ","28 ",,,1021,"13 ","28 ",85.20,全班成績已到鎖定排名,"13 ","28 ",,,成績全到,"13 ","28 ","13 ","28 ",,
9f0814789b6e4a1a6f4eb7d3dcee6a8f5fd0090f5c17053a8159b86911d1ef28,物理學系生物物理碩士班,1年級,,"2  ","7  ",90.50,全班成績已到鎖定排名,"2  ","7  ",,,成績全到,"2  ","7  ","2  ","7  ",,,1021,"2  ","7  ",90.50,全班成績已到鎖定排名,"2  ","7  ",,,成績全到,"2  ","7  ","2  ","7  ",,
9268d087cb213e5ce478869bb48cd376c3470707943b8dbc1bbbff9dab388189,學習與教學研究所碩士班,1年級,,"13 ","13 ",0,全班成績已到鎖定排名,"13 ","13 ",,,成績全到,"13 ","13 ","13 ","13 ",,,1021,"13 ","13 ",.00,全班成績已到鎖定排名,"13 ","13 ",,,成績全到,"13 ","13 ","13 ","13 ",,
364031dd74e600b5a0dc22609100c459b9ae215377fe0398f1a84766d1c77c75,資訊工程學系,1年級2班,,"25 ","56 ",78.05,全班成績已到鎖定排名,"50 ",112,,,成績全到,"25 ","56 ","50 ",112,,,1021,"26 ","56 ",78.05,全班成績已到鎖定排名,"51 ",112,,,成績全到,"26 ","56 ","51 ",112,,
bb67fcd5293fd4b7d84742c38905ac5de67f396335b8fe91dad1f51fda4e92cb,資訊工程學系,1年級2班,,"24 ","56 ",78.47,全班成績已到鎖定排名,"47 ",112,,,成績全到,"24 ","56 ","47 ",112,,,1021,"25 ","56 ",79.09,全班成績已到鎖定排名,"46 ",112,,,成績全到,"25 ","56 ","46 ",112,,
27ea654362ab4038b818ef44ae2bbff6721dd792a3c4e840342c9ff288b61bd2,資訊工程學系,1年級2班,,"17 ","56 ",81.81,全班成績已到鎖定排名,"35 ",112,,,成績全到,"17 ","56 ","35 ",112,,,1021,"17 ","56 ",81.81,全班成績已到鎖定排名,"35 ",112,,,成績全到,"17 ","56 ","35 ",112,,
07d0c3ee2fdd3a43fea334d91f25268ad031a45a3390c1c732211152dbadbbe9,通訊工程學系碩士班,1年級,,"42 ","57 ",81.00,全班成績已到鎖定排名,"42 ","57 ",,,成績全到,"42 ","57 ","42 ","57 ",,,1021,"41 ","57 ",81.00,全班成績已到鎖定排名,"41 ","57 ",,,成績全到,"41 ","57 ","41 ","57 ",,
c90be41f9767c223999cd8a4de7cdf2fbd4e3ca03a8b85c2220a85ea9f31d940,通訊工程學系碩士班,1年級,,"14 ","57 ",88.31,全班成績已到鎖定排名,"14 ","57 ",,,成績全到,"14 ","57 ","14 ","57 ",,,1021,"14 ","57 ",88.31,全班成績已到鎖定排名,"14 ","57 ",,,成績全到,"14 ","57 ","14 ","57 ",,
5121a82ec8533b69ccad2f39716d3efb8f809b8946877ee31e5b7bfc387694a0,資訊工程學系碩士班,3年級,,"0  ","12 ",0,全班成績已到鎖定排名,"0  ","12 ",,,成績全到,"0  ","12 ","0  ","12 ",,,1021,"12 ","12 ",79.88,全班成績已到鎖定排名,"12 ","12 ",,,成績全到,"12 ","12 ","12 ","12 ",,
645a259665b902454916b8cdc480c8c3efc66b6fb5fd84158feba9f272dc3767,化學學系碩士班,1年級,,"44 ","60 ",78.58,全班成績已到鎖定排名,"44 ","60 ",,,成績全到,"44 ","60 ","44 ","60 ",,,1021,"44 ","60 ",78.58,全班成績已到鎖定排名,"44 ","60 ",,,成績全到,"44 ","60 ","44 ","60 ",,
c8718d3aa1a43a0d07140ab249cae525e5fbe5090e5b8689d42259a4f83e987c,化學學系碩士班,1年級,,"5  ","60 ",87.00,全班成績已到鎖定排名,"5  ","60 ",,,成績全到,"5  ","60 ","5  ","60 ",,,1021,"5  ","60 ",87.00,全班成績已到鎖定排名,"5  ","60 ",,,成績全到,"5  ","60 ","5  ","60 ",,
fa8afc3ad6c3fde906868ae0bdd82d67052240415d09415f64b4053493dd06c6,【舊代碼】生命科學系碩士班,1年級,,"4  ","25 ",88.67,全班成績已到鎖定排名,"4  ","25 ",,,成績全到,"4  ","25 ","4  ","25 ",,,1021,"4  ","25 ",88.67,全班成績已到鎖定排名,"4  ","25 ",,,成績全到,"4  ","25 ","4  ","25 ",,
8fb8bb9092771721497a04b879e33fac22d0a526ccf1558e0f70201018238359,【舊代碼】生命科學系碩士班,1年級,,"7  ","25 ",84.00,全班成績已到鎖定排名,"7  ","25 ",,,成績全到,"7  ","25 ","7  ","25 ",,,1021,"7  ","25 ",84.00,全班成績已到鎖定排名,"7  ","25 ",,,成績全到,"7  ","25 ","7  ","25 ",,
68e9d2e17a4a642ffa8a981b8f858cbe0c8e3ec3f3eda4b9be8fbaea79ba5322,電機工程學系碩士班,2年級,,"37 ",105,0,全班成績已到鎖定排名,"37 ",105,,,成績全到,"37 ",105,"37 ",105,,,1021,"74 ",105,80.25,全班成績已到鎖定排名,"74 ",105,,,成績全到,"74 ",105,"74 ",105,,
d92c39e98f94789de08d24ddc329fb1cd68bbec5f8e74a4dcdcad16cc429b8d8,學習與教學研究所碩士班,2年級,,"4  ","8  ",92.50,全班成績已到鎖定排名,"4  ","8  ",,,成績全到,"4  ","8  ","4  ","8  ",,,1021,"4  ","8  ",90.80,全班成績已到鎖定排名,"4  ","8  ",,,成績全到,"4  ","8  ","4  ","8  ",,
5b402a4945973029cea03eb6b77708e1fcb2e8a80068265cd43c1adceec5b615,機械工程學系碩士在職專班,1年級,,"10 ","28 ",85.90,全班成績已到鎖定排名,"10 ","28 ",,,成績全到,"10 ","28 ","10 ","28 ",,,1021,"10 ","28 ",85.90,全班成績已到鎖定排名,"10 ","28 ",,,成績全到,"10 ","28 ","10 ","28 ",,
a87f66d1afb49b0a4673b04b8b651add52ea63eaeea6f44163b534b8e2d45678,機械工程學系碩士在職專班,1年級,,"4  ","28 ",88.40,全班成績已到鎖定排名,"4  ","28 ",,,成績全到,"4  ","28 ","4  ","28 ",,,1021,"4  ","28 ",88.40,全班成績已到鎖定排名,"4  ","28 ",,,成績全到,"4  ","28 ","4  ","28 ",,
c3f08045ec2d25db2e29fd875137e12108961cb1fa84666b4502a850cfd5c663,機械工程學系碩士在職專班,1年級,,"1  ","28 ",91.30,全班成績已到鎖定排名,"1  ","28 ",,,成績全到,"1  ","28 ","1  ","28 ",,,1021,"1  ","28 ",91.30,全班成績已到鎖定排名,"1  ","28 ",,,成績全到,"1  ","28 ","1  ","28 ",,
1941fef05487dbd41032d2726f60dd302442f781c9088626ff8f749d8398bf7b,數學系,3年級2班,,"6  ","33 ",84.47,全班成績已到鎖定排名,"11 ","63 ",,,成績全到,"4  ","31 ","9  ","60 ",,,1021,"6  ","33 ",77.19,全班成績已到鎖定排名,"12 ","63 ",,,成績全到,"4  ","31 ","10 ","60 ",,
f56901d24ba1ee69f28656e7fdc147fb1ae67cf712d8c638fa3bb3465ac13800,地球科學學系,1年級,,"7  ","56 ",84.67,全班成績已到鎖定排名,"7  ","56 ",,,成績全到,"7  ","56 ","7  ","56 ",,,1021,"7  ","56 ",84.67,全班成績已到鎖定排名,"7  ","56 ",,,成績全到,"7  ","56 ","7  ","56 ",,
e4b7eb22e87f884791b6cd82bddbe59ceb5b820b7c8d5d319690d309a3389b34,化學學系碩士班,1年級,,"20 ","60 ",83.91,全班成績已到鎖定排名,"20 ","60 ",,,成績全到,"20 ","60 ","20 ","60 ",,,1021,"20 ","60 ",83.91,全班成績已到鎖定排名,"20 ","60 ",,,成績全到,"20 ","60 ","20 ","60 ",,
9c5760e1bf5e4dd305b8883a56c2de78a0b148a4ed2d78414bf3188ae090854c,化學學系碩士班,1年級,,"45 ","60 ",78.14,全班成績已到鎖定排名,"45 ","60 ",,,成績全到,"45 ","60 ","45 ","60 ",,,1021,"45 ","60 ",78.14,全班成績已到鎖定排名,"45 ","60 ",,,成績全到,"45 ","60 ","45 ","60 ",,
